ID,SMILES,DATASET,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,ACID_ATOMS,AROM_ATOMS,BASIC_ATOMS,BROMINE,CHLORINE,FLUORINE,IODINE,NITROGEN,OXYGEN,FRACROTBOND,CHIRALCENTERS,FORMALCHARGE
DB00006,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O,FDA,29,27,-8.326099999999924,904.0700000000002,2180.317,0.5408163265306123,155,6,57,66,0,3,3,0,3,0,18,0,0,0,0,0,24,33,0.53125,16,0
DB00007,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,FDA,14,15,-1.438100000000009,431.5399999999999,1209.4210000000005,0.5254237288135594,87,6,28,32,0,2,2,2,4,0,20,0,0,0,0,0,16,12,0.44565219,9,0
DB00014,CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,FDA,16,17,-3.1057000000000183,495.8899999999998,1269.4330000000002,0.5084745762711864,91,6,32,31,0,2,2,2,4,0,20,0,0,0,0,0,18,14,0.44791666,9,0
DB00027,CC(C)CC(NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,FDA,16,20,4.867599999999982,519.8899999999998,1811.252999999999,0.5104166666666666,131,8,35,51,0,0,4,4,8,0,36,0,0,0,0,0,19,16,0.4710145,13,0
DB00035,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,FDA,15,14,-4.13203000000001,435.4099999999999,1069.2379999999998,0.4782608695652174,74,4,28,19,0,2,2,0,2,0,12,0,0,0,0,0,14,12,0.29870129,7,0
DB00050,CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,FDA,16,16,-0.7158000000000126,498.1699999999999,1431.0640000000003,0.4285714285714285,102,6,32,38,0,1,4,1,5,0,28,0,0,1,0,0,17,14,0.45794392,10,0
DB00067,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,FDA,16,15,-5.194830000000016,461.42999999999984,1084.253,0.4782608695652174,75,4,29,19,0,2,2,0,2,0,12,0,0,0,0,0,15,12,0.29487181,8,0
DB00080,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,FDA,24,22,-5.621799999999983,702.02,1620.6930000000004,0.5277777777777778,115,4,43,35,0,1,2,1,3,0,15,0,0,0,0,0,17,26,0.33050847,13,0
DB00091,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,FDA,12,5,3.269000000000005,278.8,1202.634999999999,0.7903225806451613,85,1,23,15,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.17647059,12,0
DB00106,CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)N(C)C(Cc1ccc(O)cc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,FDA,16,13,1.1679999999999986,424.9799999999999,1416.089,0.4583333333333333,101,6,29,38,0,1,4,1,5,0,28,0,0,1,0,0,14,14,0.4528302,10,0
DB00114,Cc1ncc(CO[PH](=O)(=O)O)c(C=O)c1O,FDA,6,2,0.6879199999999999,113.79,247.143,0.25,16,1,8,4,0,0,0,1,1,3,6,0,0,0,0,0,1,6,0.25,0,0
DB00115,CC1=C2N=C(C=C3N=C(C(C)C4=NC(C(CC(N)=O)C4(C)CCC(=O)NCC(C)O[PH](=O)(=O)OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,FDA,20,9,3.5472400000000093,457.1899999999998,1272.4529999999995,0.6451612903225806,90,8,28,26,0,6,1,1,2,2,9,0,0,0,0,0,13,14,0.2783505,15,0
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O,FDA,10,5,-3.4265299999999965,186.19,398.4450000000001,0.6,27,3,12,7,0,1,0,2,2,2,5,1,0,0,0,0,6,5,0.24137931,5,0
DB00119,CC(=O)C(=O)O,FDA,2,1,-0.3400000000000001,54.370000000000005,88.06199999999998,0.3333333333333333,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0
DB00120,NC(Cc1ccccc1)C(=O)O,FDA,2,2,0.641,63.32000000000001,165.19199999999995,0.2222222222222222,12,1,3,3,0,0,1,0,1,0,6,0,0,0,0,0,1,2,0.25,1,0
DB00121,O=C(O)CCCCC1SCC2NC(=O)NC21,FDA,3,3,0.7968000000000001,78.43,244.31600000000003,0.8,16,2,6,5,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0.29411766,3,0
DB00122,C[N+](C)(C)CCO,FDA,1,1,-0.3150999999999999,20.23,104.173,1.0,7,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.33333334,0,1
DB00123,NCCCCC(N)C(=O)O,FDA,3,3,-0.4726999999999995,89.34,146.19,0.8333333333333334,10,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.55555558,1,0
DB00126,OCC(O)c1oc(O)c(O)c1O,FDA,6,5,-0.5779000000000001,114.29,176.124,0.3333333333333333,12,1,6,2,0,0,0,1,1,0,5,0,0,0,0,0,0,6,0.16666667,1,0
DB00128,NC(CC(=O)O)C(=O)O,FDA,3,3,-1.127,100.62000000000002,133.10299999999998,0.5,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.375,1,0
DB00129,NCCCC(N)C(=O)O,FDA,3,3,-0.8627999999999991,89.34,132.163,0.8,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,1,0
DB00130,NC(=O)CCC(N)C(=O)O,FDA,3,3,-1.3361999999999998,106.41,146.14600000000002,0.6,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.44444445,1,0
DB00131,N=c1[nH]cnc2c1ncn2C1OC(CO[PH](=O)(=O)O)C(O)C1O,FDA,10,5,-1.862130000000001,183.64,347.224,0.5,23,3,13,4,0,1,0,2,2,3,5,0,0,0,0,0,5,7,0.16,4,0
DB00132,CCC=CCC=CCC=CCCCCCCCC(=O)O,FDA,1,1,5.660500000000005,37.3,278.4359999999999,0.6111111111111112,20,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.68421054,0,0
DB00134,CSCCC(N)C(=O)O,FDA,3,2,0.1513999999999998,63.32000000000001,149.215,0.8,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,0
DB00135,NC(Cc1ccc(O)cc1)C(=O)O,FDA,3,3,0.3466,83.55,181.191,0.2222222222222222,13,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0.23076923,1,0
DB00136,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,FDA,3,3,5.704700000000008,60.69,416.6460000000002,0.7777777777777778,30,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1875,6,0
DB00137,CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C,FDA,2,2,10.403299999999993,40.46,568.886,0.45,42,2,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.23255815,3,0
DB00138,NC(CSSCC(N)C(=O)O)C(=O)O,FDA,6,4,-0.8083999999999993,126.64,240.306,0.6666666666666666,14,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.53846157,2,0
DB00139,O=C(O)CCC(=O)O,FDA,2,2,-0.0642,74.6,118.088,0.5,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.42857143,0,0
DB00140,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,FDA,9,5,-1.7235599999999989,161.56,376.36900000000014,0.4117647058823529,27,3,10,5,0,2,1,0,1,0,6,0,0,0,0,0,4,6,0.1724138,3,0
DB00141,CC(=O)NC(C=O)C(O)C(O)C(O)CO,FDA,6,5,-3.234999999999999,127.09000000000002,221.209,0.75,15,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.5,4,0
DB00142,NC(CCC(=O)O)C(=O)O,FDA,3,3,-0.7368999999999997,100.62000000000002,147.13,0.6,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.44444445,1,0
DB00143,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,FDA,6,6,-2.2060999999999984,158.82,307.32800000000003,0.6,20,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.57894737,2,0
DB00145,NCC(=O)O,FDA,2,2,-0.9703,63.32000000000001,75.067,0.5,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.25,0,0
DB00146,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,FDA,2,2,6.733900000000008,40.46,400.6470000000002,0.7777777777777778,29,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.19354838,5,0
DB00148,CN(CC(=O)O)C(=N)N,FDA,2,3,-1.1037299999999988,90.41,131.13499999999996,0.5,9,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.375,0,0
DB00150,NC(Cc1c[nH]c2ccccc12)C(=O)O,FDA,2,3,1.1223000000000003,79.11,204.229,0.1818181818181818,15,2,4,3,0,0,1,1,2,0,9,0,0,0,0,0,2,2,0.1875,1,0
DB00151,NC(CS)C(=O)O,FDA,3,3,-0.6719000000000002,63.32000000000001,121.16099999999996,0.6666666666666666,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.33333334,1,0
DB00152,Cc1nc(=N)c(C[n+]2csc(CCO)c2C)c[nH]1,FDA,4,3,0.4381099999999999,76.64000000000001,265.3619999999999,0.4166666666666667,18,2,6,4,0,0,0,2,2,0,5,1,0,0,0,0,4,1,0.21052632,0,1
DB00153,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,FDA,1,1,7.641000000000008,20.23,396.6590000000001,0.7142857142857143,29,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16129032,6,0
DB00156,CC(=O)C(N)C(O)O,FDA,4,3,-1.7865999999999995,83.55000000000001,119.11999999999998,0.75,8,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.2857143,1,0
DB00157,N=c1[nH]cnc2c1ncn2C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)OCC2OC(N3C=CCC(C(N)=O)=C3)C(O)C2O)C(O)C1O,FDA,19,7,-2.515029999999997,312.03,665.4460000000005,0.5238095238095238,44,5,23,11,0,3,0,2,2,4,5,0,0,0,0,0,7,14,0.22916667,8,0
DB00158,N=c1[nH]c(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,FDA,8,7,-0.2144299999999991,214.01,441.4040000000002,0.2105263157894736,32,3,13,9,0,0,1,2,3,0,12,0,0,0,0,0,7,6,0.29411766,1,0
DB00159,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,FDA,1,1,5.9927000000000055,37.3,302.458,0.45,22,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.61904764,0,0
DB00161,CC(C)C(N)C(=O)O,FDA,2,2,0.0543,63.32000000000001,117.14799999999998,0.8,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.2857143,1,0
DB00162,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,FDA,1,1,5.510300000000006,20.23,286.45900000000006,0.5,21,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23809524,0,0
DB00163,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,FDA,2,1,8.840260000000002,29.46,430.7170000000003,0.7931034482758621,31,2,2,12,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0.375,3,0
DB00165,Cc1ncc(CO)c(CO)c1O,FDA,4,3,0.0802199999999998,73.58000000000001,169.18,0.375,12,1,4,2,0,0,0,1,1,0,6,0,0,0,0,0,1,3,0.16666667,0,0
DB00166,O=C(O)CCCCC1CCSS1,FDA,3,1,2.7851000000000017,37.3,206.332,0.875,12,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.41666666,1,0
DB00169,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,FDA,1,1,7.619000000000008,20.23,384.6480000000002,0.7777777777777778,28,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,5,0
DB00170,CC1=CC(=O)c2ccccc2C1=O,FDA,2,0,2.0119,34.14,172.18299999999996,0.0909090909090909,13,2,2,0,1,0,1,0,1,0,6,0,0,0,0,0,0,2,0.0,0,0
DB00173,N=c1[nH]cnc2[nH]cnc12,FDA,3,3,-0.2345300000000003,81.21,135.13,0.0,10,2,5,0,0,0,0,2,2,0,5,0,0,0,0,0,5,0,0.0,0,0
DB00174,NC(=O)CC(N)C(=O)O,FDA,3,3,-1.7263000000000002,106.41,132.119,0.5,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.375,1,0
DB00175,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,FDA,6,4,2.4404000000000003,124.29,424.5340000000002,0.7391304347826086,30,2,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3548387,8,0
DB00176,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,FDA,4,1,3.201500000000001,56.84,318.339,0.5333333333333333,22,1,7,9,0,0,1,0,1,0,6,0,0,0,3,0,2,2,0.45454547,0,0
DB00177,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,FDA,5,2,4.161700000000002,112.07,435.5280000000001,0.375,32,3,8,10,0,0,2,1,3,0,17,0,0,0,0,0,5,3,0.32352942,1,0
DB00178,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,FDA,5,2,2.3831999999999995,95.94,416.5180000000003,0.6086956521739131,30,3,7,9,1,1,1,0,1,0,6,0,0,0,0,0,2,5,0.34375,5,0
DB00179,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,FDA,4,4,3.566400000000004,80.92,302.37,0.3333333333333333,22,2,4,5,0,0,2,0,2,0,12,0,0,0,0,0,0,4,0.2173913,2,0
DB00180,CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,FDA,6,2,2.623900000000001,93.06,434.50400000000025,0.75,31,5,7,2,4,1,0,0,0,0,0,0,0,0,1,0,0,6,0.057142857,8,0
DB00181,NCC(CC(=O)O)c1ccc(Cl)cc1,FDA,2,2,1.857,63.32000000000001,213.664,0.3,14,1,4,4,0,0,1,0,1,0,6,0,0,1,0,0,1,2,0.2857143,1,0
DB00182,CC(N)Cc1ccccc1,FDA,1,1,1.5763,26.02,135.20999999999998,0.3333333333333333,10,1,1,2,0,0,1,0,1,0,6,0,0,0,0,0,1,0,0.2,1,0
DB00183,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,FDA,9,8,1.5202000000000044,250.91,767.9060000000002,0.4324324324324324,54,3,17,20,0,0,2,1,3,0,15,0,0,0,0,0,7,9,0.48214287,4,0
DB00184,CN1CCCC1c1cccnc1,FDA,2,0,1.8483,16.130000000000003,162.236,0.5,12,2,2,1,0,1,0,1,1,0,6,0,0,0,0,0,2,0,0.07692308,1,0
DB00185,CC1OC2(CS1)CN1CCC2CC1,FDA,3,0,1.5602,12.47,199.31899999999996,1.0,13,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0
DB00186,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,FDA,2,2,3.1511000000000013,58.2,321.16300000000007,0.0666666666666666,21,3,6,1,0,1,2,0,2,0,12,0,0,2,0,0,2,2,0.043478262,1,0
DB00187,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,FDA,5,2,1.5298999999999996,67.79,295.379,0.5625,21,1,5,9,0,0,1,0,1,0,6,0,0,0,0,0,1,4,0.47619048,1,0
DB00188,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,FDA,6,4,0.3605999999999996,124.44,384.24500000000006,0.3684210526315789,28,2,9,9,0,0,1,1,2,0,12,0,0,0,0,0,4,4,0.37931034,2,0
DB00189,C#CC(O)(C=CCl)CC,FDA,1,1,1.5132,20.23,144.60099999999997,0.4285714285714285,9,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.375,1,0
DB00190,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,FDA,5,5,-0.0531000000000001,115.81000000000002,226.232,0.3,16,1,6,4,0,0,1,0,1,0,6,0,0,0,0,0,2,4,0.25,1,0
DB00191,CC(C)(N)Cc1ccccc1,FDA,1,1,1.9664,26.02,149.237,0.4,11,1,1,2,0,0,1,0,1,0,6,0,0,0,0,0,1,0,0.18181819,0,0
DB00192,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,FDA,2,2,3.216600000000001,55.12,308.425,0.35,23,3,3,6,1,0,2,0,2,0,12,0,0,0,0,0,2,1,0.23999999,0,0
DB00193,COc1cccc(C2(O)CCCCC2CN(C)C)c1,FDA,3,1,2.6346000000000007,32.7,263.3809999999999,0.625,19,2,3,4,1,0,1,0,1,0,6,0,0,0,0,0,1,2,0.2,2,0
DB00194,N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,FDA,8,5,-2.14963,140.27,267.245,0.5,19,3,9,2,0,1,0,2,2,0,5,0,0,0,0,0,5,4,0.095238097,4,0
DB00195,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,FDA,4,2,2.3934,50.72,307.434,0.6666666666666666,22,2,4,11,1,0,1,0,1,0,6,0,0,0,0,0,1,3,0.47826087,1,0
DB00196,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,FDA,7,1,0.7357999999999993,81.64999999999999,306.276,0.2307692307692307,22,3,9,5,0,0,1,2,3,0,16,0,0,0,2,0,6,1,0.20833333,0,0
DB00197,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,FDA,6,3,4.526360000000005,91.78,441.54900000000015,0.375,31,4,7,5,0,1,2,1,3,0,12,0,0,0,0,0,1,5,0.14705883,1,0
DB00198,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,FDA,5,2,1.2853999999999997,90.65,312.41,0.75,22,1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0.40909091,3,0
DB00199,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,FDA,14,5,1.785600000000004,193.91,733.9370000000002,0.945945945945946,51,3,14,7,0,3,0,0,0,0,0,0,0,0,0,0,1,13,0.13207547,18,0
DB00201,Cn1c(=O)c2c(ncn2C)n(C)c1=O,FDA,6,0,-1.0293,61.82,194.194,0.375,14,2,6,0,0,0,0,2,2,0,5,0,0,0,0,0,4,2,0.0,0,0
DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,FDA,4,0,0.2654000000000025,52.60000000000001,290.404,0.8571428571428571,20,0,6,9,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0.57894737,0,2
DB00203,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,FDA,8,1,1.6109,113.42,474.5870000000004,0.5,33,4,11,7,0,1,1,2,3,0,11,0,0,0,0,0,6,4,0.19444445,0,0
DB00204,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,FDA,6,2,1.9829,104.81,441.57500000000016,0.3684210526315789,29,2,10,11,0,0,2,0,2,0,12,0,0,0,0,0,3,5,0.36666667,0,0
DB00205,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,FDA,2,4,2.18454,79.28,248.717,0.1666666666666666,17,2,5,2,0,0,1,1,2,0,6,0,0,1,0,0,4,0,0.11111111,0,0
DB00206,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,FDA,10,1,4.171100000000004,117.78000000000004,608.6880000000004,0.5151515151515151,44,6,11,8,1,2,2,1,3,0,15,0,0,0,0,0,2,9,0.20408164,6,0
DB00207,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,FDA,14,5,1.9007000000000052,180.08,748.9960000000001,0.9736842105263158,52,3,14,7,0,3,0,0,0,0,0,0,0,0,0,0,2,12,0.12962963,18,0
DB00208,Clc1ccccc1CN1CCc2sccc2C1,FDA,2,0,3.959800000000002,3.24,263.793,0.2857142857142857,17,3,3,2,0,1,1,1,2,0,11,0,0,1,0,0,1,0,0.10526316,0,0
DB00209,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,FDA,3,1,3.769700000000003,46.53,392.519,0.48,29,5,4,4,0,3,2,0,2,0,12,1,0,0,0,0,1,3,0.15151516,2,1
DB00210,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,FDA,2,1,6.681400000000005,46.53,412.5290000000003,0.3928571428571428,31,7,3,4,4,0,3,0,3,0,16,0,0,0,0,0,0,3,0.11111111,0,0
DB00211,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,FDA,5,3,-0.1878999999999994,93.81,254.286,0.4166666666666667,18,1,6,6,0,0,1,0,1,0,6,0,0,0,0,0,2,4,0.3888889,1,0
DB00213,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,FDA,6,1,2.8843000000000005,92.32,383.3760000000001,0.25,26,3,10,7,0,0,1,2,3,0,15,0,0,0,2,0,3,4,0.25,0,0
DB00214,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,FDA,4,3,1.95182,103.42,348.4280000000001,0.25,24,2,8,4,0,0,1,1,2,0,6,0,0,0,0,0,4,3,0.23999999,0,0
DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,FDA,3,0,3.812980000000003,36.26,324.39900000000006,0.35,24,3,4,5,0,1,2,0,2,0,12,0,0,0,1,0,2,1,0.23076923,1,0
DB00216,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,FDA,3,1,3.8210000000000015,53.17,382.5290000000001,0.3636363636363636,27,4,5,6,0,1,2,1,3,0,15,0,0,0,0,0,2,2,0.2,1,0
DB00217,CN=C(NC)NCc1ccccc1,FDA,1,2,0.9813999999999996,36.42,177.251,0.3,13,1,3,2,0,0,1,0,1,0,6,0,0,0,0,0,3,0,0.30769232,0,0
DB00218,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FDA,6,2,2.3705000000000007,83.80000000000001,401.4380000000002,0.5238095238095238,29,5,8,4,1,2,1,1,2,0,6,0,0,0,1,0,3,4,0.12121212,2,0
DB00219,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,FDA,3,1,3.484100000000001,46.53,348.50700000000023,0.6666666666666666,25,2,4,8,1,0,1,0,1,0,6,1,0,0,0,0,1,3,0.34615386,1,1
DB00220,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,FDA,6,4,4.747620000000004,101.9,567.7960000000003,0.5625,40,4,8,9,1,1,2,0,2,0,12,0,0,0,0,0,3,4,0.27906978,5,0
DB00221,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,FDA,4,4,1.9078,72.72,239.315,0.5384615384615384,17,1,4,5,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0.29411766,2,0
