SCAFFOLD,AMOUNT,FREQUENCY,SCA_MOL,ID_SCAFFOLD,DATABASE
O=C1OC2CC1C1C3CC4(OC(c5ccoc5)CC4C1C2)C(=O)O3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1af10>,WZ5QM,UNPD-A
O=C1N=C(Cc2ccccc2)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1af80>,OQE74,UNPD-A
O=C1N=c2c(ccc3c2=CCCO3)C12CC1CC34CCCN3CC1(C2)NC4=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1aff0>,B2H5P,UNPD-A
O=C1N=c2c(ccc3c2=CCCO3)C12CC1CC34CCCN3C(=O)C1(C2)NC4=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b060>,S5EZ0,UNPD-A
O=C1OC2COC(OC(=O)c3ccccc3)C(C2)OC(=O)c2cccc3c2C2=C1CC(=O)C(C2)O3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b0d0>,T3SUV,UNPD-A
O=C1OC2CC3CCCC(=O)C3C3Cc4occc4C1C23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b140>,T90VF,UNPD-A
O=C1N=Cc2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b1b0>,SCP7K,UNPD-A
O=C1Nc2ccccc2C12CCN1CC3COCCC3CC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b220>,KIELG,UNPD-A
O=C1N=CN=C1Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b290>,KXEP0,UNPD-A
O=C1N=C(Cc2ccc3c(c2)OCO3)c2ccc3c(c21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b300>,Z90KG,UNPD-A
O=C1N=CCC(c2c[nH]c(=O)[nH]2)c2cc[nH]c21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b370>,8W2N8,UNPD-A
O=C1N=CC(c2ccccc2)NN1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b3e0>,JUBMO,UNPD-A
O=C1OC2CCOC1C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b450>,UMQSZ,UNPD-A
O=C1OC2COC3OC=C(CCC4C1CCC1CC(OC5CCCCO5)CCC14)C23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b4c0>,LYMB6,UNPD-A
O=C1OC2CCCOC2N1c1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b530>,5S4B1,UNPD-A
O=C1OC2CC3CCCC3C1C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b5a0>,OC27H,UNPD-A
O=C1OC2CC=C3CCNC3C2c2cc3c(cc21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b610>,AWWK4,UNPD-A
O=C1OC2CCOC(C2)OC(=O)c2ccccc2-c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b680>,OA6XU,UNPD-A
O=C1N=C(N=c2[nH]c(Cc3ccccc3)c(Cc3ccccc3)[nH]2)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b6f0>,9FPR9,UNPD-A
O=C1N=C(N=c2[nH]cc(Cc3ccc4c(c3)OCO4)[nH]2)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b760>,4PBBU,UNPD-A
O=C1N=C(c2c[nH]c3ccccc23)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b7d0>,TL9ZV,UNPD-A
O=C1Nc2ccccc2C12CC1NCC3CC2OCC31,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b840>,9ICY4,UNPD-A
O=C1CNC(=O)C(CCCCCC(=O)C2CO2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b8b0>,DPSER,UNPD-A
O=C1Nc2ccccc2C12CC1NC2CC2C=COCC21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b920>,3KDGL,UNPD-A
O=C1Nc2ccccc2C1Nc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1b990>,D6UK2,UNPD-A
O=C1N=C(Cc2c[nH]c3ccccc23)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ba00>,V2API,UNPD-A
O=C1Nc2ccccc2C23CCN4C(c5ccc6c(c5)C57CCN8CC=CC(CCC5=N6)C87)C=CC(CC12)C43,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ba70>,ZXWN7,UNPD-A
O=C1OC2CC3CC45C2=COCC4CCC5C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bae0>,L6GA3,UNPD-A
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]cn1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bb50>,89HW5,UNPD-A
O=C1OC2COC3COCc4ccccc4-c4c(=O)c(=O)c5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OCc2ccccc2-c2c(=O)c(=O)c3oc(=O)c4c(ccc5oc(=O)c2c3c54)-c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bbc0>,J811E,UNPD-A
O=C1Cc2oc3cc4oc(-c5ccccc5)cc(=O)c4cc3c2C1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bc30>,YC8DW,UNPD-A
O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc2c(c1)C=CCO2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bca0>,41JSG,UNPD-A
O=C1OC(=Cc2ccccc2)C(=O)C1=c1ccc2oc(=O)cc3cc(C4C(=O)OC(=Cc5ccccc5)C4=O)cc1c32,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bd10>,8CGHK,UNPD-A
O=C1Nc2ccccc2C12CC1C3COC2CC3C2ON12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bd80>,MDP7D,UNPD-A
O=C1OC2CC3C=CCCC3C3CCCC1C23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bdf0>,HM4H8,UNPD-A
O=C1OC(=Cc2ccc3c(c2)OCO3)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1be60>,AO54O,UNPD-A
O=C1OC2CCC(CCc3ccoc3)C3CCC=C1C23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bed0>,8W97I,UNPD-A
O=C1Cc2oc3ccccc3c(=O)c2CC1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1bf40>,LDZAY,UNPD-A
O=C1Nc2ccccc2C12CC1CC34CCCN3CC1(C2)NC4=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c040>,WNKE8,UNPD-A
O=C1OC2COC3COCc4ccccc4-c4c(=O)c(=O)c5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c0b0>,HPJM1,UNPD-A
O=C1OC2COC3COC(=O)c4ccccc4-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2cccc1c2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c120>,EFMQZ,UNPD-A
O=C1Nc2ccccc2Oc2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c190>,EV543,UNPD-A
O=C1Cn2cccc2CCCO1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c200>,ZMTJM,UNPD-A
O=C1OC2CCCOC2COC(=O)C2=C3C4OC5C(OC4C(=O)C2)C(=O)C=C1C35,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c270>,V9IS3,UNPD-A
O=C1N2C3C(=CCC4OC43)CC23SSC12CC1=CCC4OC4C1N2C3=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c2e0>,T4RUD,UNPD-A
O=C1Nc2ccccc2C12CC1CCCC2N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c350>,I8EF2,UNPD-A
O=C1OC2COC3COC(=O)c4ccc5c(c4-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21)Oc1ccccc1O5,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c3c0>,LJV0J,UNPD-A
O=C1NC(=O)C(=O)C(=O)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c430>,ZYFVD,UNPD-A
O=C1NC(=O)C(=Cc2c[nH]c3ccccc23)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c4a0>,O0YUA,UNPD-A
O=C1Cc2cccc3cc(-c4ccccc4)cc(c23)C1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c510>,06BZL,UNPD-A
O=C1Cc2cccc3c2C(Cc2ccccc2-3)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c580>,4WXUZ,UNPD-A
O=C1Nc2cc3ccccc3c3nccc1c23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c5f0>,BCPFJ,UNPD-A
O=C1NC(Cc2ccccc2)c2nc(cs2)CNC(Cc2ccccc2)C(=O)N2CCCC2c2nc(co2)CNCC2=NC1CS2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c660>,FKZ0V,UNPD-A
O=C1NC2(CCC3C(CCC4C5CCCC5CCC34)C2)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c6d0>,MXM9P,UNPD-A
O=C1Cc2cc(C3CC(c4ccccc4)Oc4ccccc43)ccc2OC1c1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c740>,HEB7G,UNPD-A
O=C1Cc2cc3c(c4c2C(Cc2ccccc2-4)N1)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c7b0>,ZSJ9Z,UNPD-A
O=C1OCC23CCCC1(CCc1ccoc1)C2CCCC31CO1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c820>,S0AYQ,UNPD-A
O=C1OC(c2ccccc2)=CC1=Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c890>,66FVS,UNPD-A
O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c900>,OV33Z,UNPD-A
O=C1OC2CC1CC1C3=CCC4CCCCC4C3CCC21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c970>,OCW73,UNPD-A
O=C1OC(c2ccccc2)(c2ccccc2)OC=C1COC1CCCCO1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1c9e0>,66447,UNPD-A
O=C1OCC23CCC4C(=O)OC(c5ccoc5)CC4C2C(=O)CC=C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ca50>,NSS0P,UNPD-A
O=C1NC2(C(=O)C(c3c[nH]c4ccccc34)=C(c3c[nH]c4ccccc34)C2=O)C(c2c[nH]c3ccccc23)C1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cac0>,I0XK8,UNPD-A
O=C1NC(Cc2ccccc2)C(=O)N=C1Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cb30>,MF1NL,UNPD-A
O=C1NCCC1C1Nc2c(ccc3cc4c(cc23)OCO4)-c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cba0>,JA5AG,UNPD-A
O=C1Cc2cc3c(cc2CNCCc2ccccc21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cc10>,59DUS,UNPD-A
O=C1NCc2nc3ccccc3c(=O)n2C1CC1c2ccccc2N2C(=O)CNC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cc80>,AXC10,UNPD-A
O=C1NCc2nc3ccccc3c(=O)n2C1Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ccf0>,N2GZU,UNPD-A
O=C1OC2CCC13CCC1C4CCC5CC(OC6OCCCC6OC6CCCCO6)CCC5C4CCC1C3C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cd60>,62SF1,UNPD-A
O=C1OCC23CCC4C(=O)OC(c5ccoc5)CC4C24OC4CC=C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cdd0>,IXZOV,UNPD-A
O=C1OC(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ce40>,K8DVI,UNPD-A
O=C1NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N2CCCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ceb0>,WZ41Z,UNPD-A
O=C1NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC1Cc1c[nH]c2ccccc12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cf20>,C49R2,UNPD-A
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1cf90>,LIMUP,UNPD-A
O=C1OCC23CC4CC5(CC(c6ccoc6)OC5O4)C2CCC=C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d000>,77WO0,UNPD-A
O=C1OCC23CCCC1C2CCC1Cc2ccoc2CC13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d070>,6YNOK,UNPD-A
O=C1OC2CC1C1C3OC3C3(CCCO3)C1C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d0e0>,RR8YK,UNPD-A
O=C1Cc2c3c(c4c(c2OC1c1ccccc1)C=CCO4)C=CCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d150>,Z4SDB,UNPD-A
O=C1N=CC(c2c[nH]c3ccccc23)NC1c1c[nH]c2ccccc12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d1c0>,8M0CY,UNPD-A
O=C1OC2CCCC1C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d230>,N5P9N,UNPD-A
O=C1CSC(=O)C1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d2a0>,LK7L6,UNPD-A
O=C1CSC2(CCOC3OC4CC5=CCC6C(CCC7C(c8ccoc8)CCC76)C5CC4OC32)N1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d310>,218EM,UNPD-A
O=C1OCC2=CC3CCCC3C3CC123,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d380>,D5HM4,UNPD-A
O=C1OC(c2ccoc2)C2CCC3C4CC5CC(CC3C2C1=O)C4C5,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d3f0>,IIT0B,UNPD-A
O=C1OCC2=C1C1CCC3C4CCCCC4CCC3C1CC2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d460>,5ACO6,UNPD-A
O=C1OCC23Nc4ccccc4C(=O)N2c2ccccc2C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d4d0>,6SNML,UNPD-A
O=C1OC(c2ccccc2)c2cc3c(cc21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d540>,FH8A7,UNPD-A
O=C1Cc2c(-c3ccccc3)ccc3cccc(c23)C1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d5b0>,F7TZA,UNPD-A
O=C1OCC23CCCC4CC(=O)C5(C(=O)OC6OC65)C(CC=C12)C43,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d620>,MNA6L,UNPD-A
O=C1Cc2c([nH]c3ccccc23)-c2cc3ccccc3n21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d690>,8VWGH,UNPD-A
O=C1OC2CCCC3CC4=CC5CC1C4(CC32)O5,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d700>,GMPT9,UNPD-A
O=C1NC23Nc4ccccc4C2C=CC(=O)N3C1=Cc1c[nH]cn1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d770>,Q7JSY,UNPD-A
O=C1NC2(Cc3ccccc3)SSSSC1NC2=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d7e0>,5DF8F,UNPD-A
O=C1OC2C=CC3CCCCC2C13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d850>,A7EEU,UNPD-A
O=C1Cc2c(ccc3ccccc23)-c2occc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d8c0>,R5H8F,UNPD-A
O=C1OC2CCC13CCc1cc(=O)ccc4c1C3C2C4,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d930>,YL5UV,UNPD-A
O=C1OC2CCCC3CCCC13C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1d9a0>,W5FHW,UNPD-A
O=C1NC2(Cc3ccccc3)SSC3NC(=O)C(Cc4ccccc4)(NC3=O)SSC1NC2=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1da10>,121XN,UNPD-A
O=C1OCC23CCCC4(CC(c5ccoc5)OC4=O)C2CC=CC13,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1da80>,Q23P4,UNPD-A
O=C1NC2(CO1)CC(COC(=O)c1ccccc1)C(Nc1ccccc1)C2,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1daf0>,NSR98,UNPD-A
O=C1OCC(NC(=O)C2NCCC2=O)C(=O)NCCSCc2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1db60>,16CRP,UNPD-A
O=C1OC(OC2CC3CCCC3C(=O)O2)CC2CCCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dbd0>,FCEPH,UNPD-A
O=C1OCC(Cc2ccccc2)C1Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dc40>,HNCXX,UNPD-A
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3O1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dcb0>,RUH62,UNPD-A
O=C1OCC(Cc2ccc3c(c2)OCO3)C1C(=O)c1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dd20>,ALVX3,UNPD-A
O=C1OC2CC34CCC(CCC3C3CCCC1C23)C4,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dd90>,IJKY6,UNPD-A
O=C1OC2CCC13CCC1C(=C3C2)CCC2C3CCC(OC4CCCCO4)CC3CCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1de00>,FVTZ5,UNPD-A
O=C1OC2CC3C(c4ccoc4)C(=O)C3C3CCCC1C23,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1de70>,4HIMT,UNPD-A
O=C1OC(C2NCCc3cc4c(cc32)OCO4)c2ccc3c(c21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dee0>,3BJFO,UNPD-A
O=C1Cc2ccc3c(c2CNCCc2ccccc21)OCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1df50>,599XG,UNPD-A
O=C1OC(C2Cc3cc4c(cc3CN2)OCO4)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1dfc0>,0X478,UNPD-A
O=C1OC2CC3C1COC14C(=O)OC5(C(CCC6C7C(=O)C=CC=C7C=CC61)C(=O)OC25)C34,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e030>,G8BO5,UNPD-A
O=C1OCC(Cc2ccc3c(c2)CC(c2ccccc2)O3)C1Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e0a0>,R1E0R,UNPD-A
O=C1OC(C2CCOC2)CC2C1CCC1CCCC(=O)C12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e110>,6ZOT5,UNPD-A
O=C1Cc2ccc3c(c2OC1c1ccccc1)CCO3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e180>,0DPBM,UNPD-A
O=C1OC2CCC13CCC1C(=C3C2)C=CC2C3CCC(OC4OCCC(OC5OCCCC5OC5CCCCO5)C4OC4CCCCO4)CC3CCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e1f0>,GA0BN,UNPD-A
O=C1OCC(C2C=C3CCC4CCCCC4C3CC2)O1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e260>,ZYNHV,UNPD-A
O=C1OC(C2CCCc3ccccc3-c3c(=O)c(=O)c4oc(=O)c5c(c(=O)c(=O)c6oc(=O)c3c4c65)-c3ccccc3CO2)C2Cc3cccc(c3C(=O)O2)-c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e2d0>,THGQP,UNPD-A
O=C1Cc2ccc3ccccc3c2C1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e340>,N25DG,UNPD-A
O=C1OC(C2CCCO2)C2CCC3C4CCC5CC(OC6OCCCC6OC6CCC(OC7CC(OC8CCCCO8)CCO7)CO6)CCC5C4=CCC132,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e3b0>,L5M56,UNPD-A
O=C1OC(C2C=CCOC2=O)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e420>,R3765,UNPD-A
O=C1OC(=O)c2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e490>,UK16P,UNPD-A
O=C1OCC(C(c2ccccc2)c2ccccc2)C1COC1CCCCO1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e500>,L1R6W,UNPD-A
O=C1Cc2cccc(-c3cccc(-c4cc(=O)c5ccccc5o4)c3)c2OC1c1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e570>,ML5BW,UNPD-A
O=C1Cc2cccc(c2)-c2cccc(c2)CCCC2OC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e5e0>,TC087,UNPD-A
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2ccccc2n1C1CCCCO1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e650>,FQF3C,UNPD-A
O=C1Cc2ccc(OC3CCCCO3)c3c(-c4ccccc4)ccc(c23)C1=O,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e6c0>,O6ELG,UNPD-A
O=C1OC2CC1CCC1CCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e730>,HF78N,UNPD-A
O=C1Cc2cc3oc(=O)ccc3cc2O1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e7a0>,WPV48,UNPD-A
O=C1Cc2cc3c(cc2O1)CCCC3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e810>,IP329,UNPD-A
O=C1OCC(Cc2ccccc2)C1Cc1cccc(C2CCCCO2)c1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e880>,OSVSQ,UNPD-A
O=C1OCC(Cc2ccccc2)C1Cc1ccc(OC2CCCCO2)cc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e8f0>,F2TW9,UNPD-A
O=C1OC(Cc2ccccc2)OC1=Cc1ccccc1,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e960>,67UOW,UNPD-A
O=C1Nc2cc3ccccc3c3c4c(cc(c23)C1=O)OCO4,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1e9d0>,363F7,UNPD-A
O=C1NC(Cc2c[nH]c3cc(C45CC6C(=O)N7CCCC7C(=O)N6C4Nc4ccccc45)ccc23)C(=O)N2CCCC12,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1ea40>,LC9VH,UNPD-A
O=C1OC(Cc2ccccc2)Cc2ccccc21,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1eab0>,80SDQ,UNPD-A
O=C1Cc2cc3c(cc2OC1c1ccccc1)OCC=C3,1,0.0066693344004268365,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4a1eb20>,Z5BZG,UNPD-A
