SCAFFOLD,AMOUNT,FREQUENCY,SCA_MOL,ID_SCAFFOLD,DATABASE
O=C(Nc1cc(-c2ccccc2)c[nH]c1=O)C1CN=C2CC3(CC2C1)C(=O)Nc1ncccc13,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e6c0>,ED4RA,FDA
O=C1NC(=O)C(c2ccccc2)C(=O)N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e730>,FX2XB,FDA
O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e7a0>,VH108,FDA
O=c1ccc(-c2ccncc2)c[nH]1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e810>,9D5PB,FDA
O=c1ccn(-c2ccccc2)n1-c1ccccc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e880>,APZGR,FDA
O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e8f0>,S61G7,FDA
O=c1ccn(-c2ccccc2)c2nc(N3CC4CC4C3)ccc12,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e960>,TN2GU,FDA
c1cc2c3c(c[nH]c3c1)CC1NCCCC21,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2e9d0>,BSJNW,FDA
O=[PH]1NCCCO1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ea40>,CBIOU,FDA
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2eab0>,X2CZN,FDA
c1cc[nH]c1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2eb20>,IE5Q0,FDA
O=C1CC(=O)C2Cc3cc4ccccc4cc3CC2C1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2eb90>,L9HBG,FDA
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ec00>,15W1G,FDA
O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ec70>,152FG,FDA
O=c1ccc2cc3ccoc3cc2o1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ece0>,4FUV4,FDA
c1ccc(C(c2ccccc2)c2ccccn2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ed50>,F9TVU,FDA
O=C1C=NC(c2ccccc2)c2ccccc2N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2edc0>,YEK5W,FDA
O=C(COc1ccccc1)NC1C(=O)N2CCSC12,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ee30>,CWL76,FDA
O=C1C=CCCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2eea0>,45K0E,FDA
O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ef10>,QGES6,FDA
O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ef80>,HEL9Z,FDA
O=C(Cc1ccccc1)OC1CC2[NH2+]C(C1)C1OC21,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2eff0>,SH5DT,FDA
O=C(Cc1ccsc1)NC1C(=O)N2CCSC12,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f060>,70Q5S,FDA
c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f0d0>,G12PN,FDA
c1ccc(-c2nc3ccccc3o2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f140>,UGDLG,FDA
c1ccc(-c2conc2-c2ccccc2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f1b0>,WQR5X,FDA
O=C(N=c1cccc[nH]1)C1NS(=O)(=O)c2ccsc2C1=O,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f220>,DWEXO,FDA
O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CCOC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f290>,5Q4AH,FDA
O=C(NC1C(=O)N2CCSC12)C(NC(=O)N1CCNC1=O)c1ccccc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f300>,FKVYF,FDA
O=C1C=CC2C(=CCC3C2CCC2C(OC(=O)c4ccco4)CCC23)C1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f370>,35HX8,FDA
N=c1[nH]c(CC(=O)N=C2C(=O)N3C=CCSC23)cs1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f3e0>,RYYDP,FDA
O=C1COC(=O)N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f450>,NSMHP,FDA
C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f4c0>,TDM93,FDA
C=C(c1ccccc1)c1ccccc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f530>,I9YXV,FDA
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f5a0>,PMNCE,FDA
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f610>,98SML,FDA
C(=CC1CCCC1)CCOc1ccccc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f680>,OX23D,FDA
C1=C2CCC3C4CCCC4CCC3C2CCC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f6f0>,JX9U3,FDA
C=c1[nH]cc2[nH]cc(c3cccc(c3)c3ccccc13)NC(=O)C1NC(=O)CNC(=O)CCc3ccc(cc3)Oc3cc1cc(c3OC1OCCCC1OC1CCCCO1)Oc1ccc(cc1)C2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f760>,S5SPP,FDA
C1CCC(OC2OCCC2OC2CCCCO2)CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f7d0>,4PA2I,FDA
c1ccc(Nc2ccc3[nH]cnc3c2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f840>,7LCW9,FDA
C1CCC(OC2COC(OC3CCCCC3OC3CCCCO3)C2)OC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f8b0>,9FIWB,FDA
C1=C2CCCCC2C2CCC3CCCC3C2C1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f920>,0II83,FDA
C(=CC=CC1=[NH+]c2ccc3ccccc3c2C1)C=CC=C1Cc2c(ccc3ccccc23)N1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2f990>,QERIT,FDA
c1ccsc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fa00>,VEIXO,FDA
C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fa70>,5214I,FDA
c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fae0>,X03M1,FDA
N=C1C=C2CCC3C4CCCC4CCC3C2CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fb50>,BOWZ4,FDA
c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fbc0>,XTVGE,FDA
c1cn[nH]c1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fc30>,NCX0S,FDA
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fca0>,32TMB,FDA
c1ccc2c(c1)OCO2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fd10>,Z734A,FDA
c1ccc2c(c1)Cc1ccccc1O2,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fd80>,RVOJZ,FDA
C(C=C1CCCC2CCCC12)=C1CCCCC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fdf0>,LON78,FDA
C1=C(OC2CCCCO2)c2cc3cc4ccccc4cc3cc2CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fe60>,R6VAM,FDA
c1ccc(NC2=NCCN2)cc1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2fed0>,1IU2Y,FDA
c1ccc2cc3ccccc3cc2c1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b2ff40>,JZ7JW,FDA
C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30040>,ZPVVK,FDA
C1CCOC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b300b0>,X1WMF,FDA
C1CCN(C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30120>,75Q0N,FDA
C1CNCCNCCNCCN1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30190>,PICYO,FDA
C1CCC(OC2CCCO2)OC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30200>,X9C7U,FDA
C=C1c2ccccc2COc2ccccc21,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30270>,41LHH,FDA
C1=c2cc3cc4ccccc4cc3cc2=C(OC2CCCCO2)CC1,2,0.08605851979345956,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b302e0>,IH753,FDA
O=c1c(-c2nn[nH]n2)cnc2ccccn12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30350>,TCVH2,FDA
O=c1[nH]nc2c(=C3NCNN3)c(-c3ccccc3)nc3cccc1c32,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b303c0>,CJG6C,FDA
O=c1[nH]nc(CN2CCOC(OCc3ccccc3)C2c2ccccc2)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30430>,LIY85,FDA
O=c1[nH]nc(Cn2cccc(Oc3ccccc3)c2=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b304a0>,TKD8I,FDA
O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1cccnn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30510>,1PGTT,FDA
O=c1c(-c2ccccc2)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30580>,E69F5,FDA
O=c1[nH]nnn1CCN1CCC(Nc2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b305f0>,37KCM,FDA
O=c1[nH]nnc2cncn12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30660>,9RRUI,FDA
c1ccc2c(c1)Sc1ccccc1C2=C1CCNCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b306d0>,EC9MP,FDA
O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)C4)cc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30740>,QZ23J,FDA
O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b307b0>,4W3GP,FDA
O=c1c(N=Nc2cccc(-c3ccccc3)c2)c[nH]n1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30820>,R9MI6,FDA
c1ccc2c(c1)Sc1ccccc1C2CC1CCCNC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30890>,7LLF4,FDA
O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30900>,OK34G,FDA
O=c1c(Cc2coc3ccccc3c2=O)coc2ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30970>,R25I5,FDA
O=c1c(CC[SH+]c2ccccc2)cn(-c2ccccc2)n1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b309e0>,6WZ1T,FDA
O=c1c(-c2ccccc2)cc(-c2ccccn2)cn1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30a50>,0MHX6,FDA
c1ccc(N=c2nc(Nc3ccc4c[nH]nc4c3)cc[nH]2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30ac0>,6L6LI,FDA
O=c1[nH]cnc2ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30b30>,N7ZCP,FDA
O=c1[nH]c2ccccc2o1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30ba0>,7CQFQ,FDA
c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30c10>,Q0H1A,FDA
c1ccc2c3c([nH]c2c1)COCC3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30c80>,AG453,FDA
O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30cf0>,JDB4Q,FDA
O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30d60>,YVETE,FDA
c1ccc2c3c([nH]c2c1)CCCC3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30dd0>,22DC7,FDA
O=c1[nH]c(=O)c2[nH]c(C=Cc3ccccc3)nc2[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30e40>,EWX57,FDA
c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30eb0>,RX5TC,FDA
O=c1[nH]c2ccccc2cc1CNc1ccc[nH]c1=O,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30f20>,YIVCI,FDA
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b30f90>,ET3AL,FDA
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31000>,KYK7H,FDA
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31070>,WW7EL,FDA
O=c1[nH]c2ccccc2n1CCN1CCN(c2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b310e0>,NQXR0,FDA
O=c1[nH]c2cscc2c(=O)n1-c1cccc(OCc2ccccc2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31150>,TWDDZ,FDA
c1ccc2c(c1)Sc1ccccc1N2CC1CCNC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b311c0>,0O75D,FDA
O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31230>,3A7ZY,FDA
O=c1[nH]cc(-c2ccccc2)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b312a0>,R3K4I,FDA
O=c1[nH]cc(Cc2ccc(OCC3CCc4ccccc4O3)cc2)s1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31310>,ITOT9,FDA
O=c1[nH]cc(Cc2ccc(OCCNc3ccccn3)cc2)s1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31380>,KXE7Z,FDA
O=c1[nH]cc(Cc2ccc(OCCc3ccccn3)cc2)s1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b313f0>,44UDR,FDA
c1ccc2c(c1)ccc[n+]2CCCCCCCCCC[n+]1cccc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31460>,SZYXH,FDA
c1ccc2c(c1)ccc1ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b314d0>,PYQRJ,FDA
c1ccc2c(c1)[nH]c1ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31540>,ZSK3G,FDA
O=c1[nH]ccc(=NS(=O)(=O)c2ccccc2)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b315b0>,7GRJE,FDA
O=c1[nH]ccn1N=Cc1ccc(-c2ccccc2)o1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31620>,NH8X2,FDA
O=c1[nH]ccn1N=Cc1ccco1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31690>,O9GSW,FDA
O=c1[nH]cnc2[nH]ncc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31700>,E0M6R,FDA
O=c1c2ccccc2c(Cc2ccccc2)nn1C1CCCNCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31770>,RZ2IN,FDA
c1ccc2c(c1)Oc1ccccc1C1CNCC21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b317e0>,JZVKC,FDA
O=c1c2ccccc2cc(CN=c2[nH]cnc3[nH]cnc23)n1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31850>,ACVDF,FDA
O=c1ccocc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b318c0>,70LW5,FDA
O=c1ccccn1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31930>,I0EEZ,FDA
O=c1ccn(-c2cccc(-c3ccc4ccccc4c3)c2)c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b319a0>,F1WTH,FDA
c1ccc2c(c1)Cn1ccnc1N2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31a10>,7WTTE,FDA
O=c1ccn(C2C=CCO2)c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31a80>,UYTS6,FDA
O=c1ccn(C2CC2)c2cc(N3CC4CCCNC4C3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31af0>,Z7C9V,FDA
c1ccc2c(c1)Cc1cccnc1N1CCNCC21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31b60>,JFK49,FDA
O=c1ccn(C2CC2)c2cc(N3CC4NCCOC4C3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31bd0>,6JS4L,FDA
O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31c40>,RIBVD,FDA
O=c1ccn(C2CCC(CO[PH](=O)Oc3ccccc3)O2)c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31cb0>,ECY8N,FDA
c1ccc2c(c1)Cc1ccccc1N1CCNCC21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31d20>,6AGER,FDA
O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31d90>,APOC5,FDA
O=c1ccoc2cccc(OCCCOc3cccc4occc(=O)c34)c12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31e00>,JL9SM,FDA
O=c1ccs[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31e70>,RRSY6,FDA
O=c1cccc(C2CCCCC2)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31ee0>,BU7PX,FDA
O=c1cn[nH]c2cc3c(cc12)OCO3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31f50>,ZOLQQ,FDA
O=c1cnc(-c2ccccc2)c2ccccc2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b31fc0>,OEAY5,FDA
O=c1cncc[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32030>,1M5ED,FDA
O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b320a0>,76Y9N,FDA
O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32110>,MU5KN,FDA
O=c1nc(-c2cccc(S(=O)(=O)NCCC3CCCN3)c2)[nH]c2cn[nH]c12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32180>,NIE7R,FDA
O=c1nc(CN2CCOC(OCc3ccccc3)C2c2ccccc2)[nH][nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b321f0>,PYGLW,FDA
O=c1nc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1cccnc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32260>,0X9ZM,FDA
c1ccc2c(c1)Cc1ccccc1-2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b322d0>,0IF1O,FDA
O=c1nc[nH]c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32340>,O8EEA,FDA
O=c1nc[nH]c2ccc(CNc3cccs3)cc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b323b0>,PN1IU,FDA
c1ccc2c(c1)CCn1ccnc1C2=C1CCNCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32420>,0TEML,FDA
O=c1cccc2c(c1)CCCc1ccccc1-2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32490>,SORTP,FDA
O=c1ccc2ccccc2o1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32500>,LEA1G,FDA
O=c1c2ccccc2nc(CN=c2[nH]cnc3[nH]cnc23)n1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32570>,ZMO8A,FDA
O=c1cc[nH]c2cc3occc(=O)c3cc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b325e0>,M4QMG,FDA
O=c1cc(-c2ccc3nccn3n2)nc2ccc(N3CCNC4(CC4)C3)cn12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32650>,EUETM,FDA
O=c1cc(-c2ccccc2)oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b326c0>,JTD39,FDA
O=c1cc(-c2ccccc2)oc2ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32730>,7TRLD,FDA
O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b327a0>,L4HUO,FDA
O=c1cc(NCc2ccccc2)[nH]c(=O)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32810>,3K4VK,FDA
O=c1cc2c(c(Nc3ccccc3)[nH]1)c(=O)n(C1CC1)c(=O)n2-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32880>,JA61S,FDA
c1ccc2cc(N=Nc3ccc(-c4ccc(N=Nc5ccc6ccccc6c5)cc4)cc3)ccc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b328f0>,ES856,FDA
O=c1cc[nH]c(=S)[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32960>,B9B4X,FDA
O=c1cc[nH]c(NC2CCN(c3nc4ccccc4n3Cc3ccccc3)CC2)n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b329d0>,Q6ZKZ,FDA
O=c1cc[nH]c2cc(-c3ccncc3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32a40>,94OMD,FDA
