SCAFFOLD,AMOUNT,FREQUENCY,SCA_MOL,ID_SCAFFOLD,DATABASE
ACYCLIC,38330,72.51778416830635,,DN41A,FooDB
c1ccccc1,1335,2.525730286060239,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2730>,TRPQ1,FooDB
C1CCCCC1,491,0.9289390040865748,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab27a0>,TAKC4,FooDB
C1CCOCC1,245,0.46352353564401394,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2810>,2R0M6,FooDB
N=c1[nH]cnc2c1ncn2C1CCCO1,194,0.36703496291811716,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2880>,M1EIR,FooDB
c1ccoc1,173,0.32730437414863023,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab28f0>,ICQ1E,FooDB
O=c1cc(-c2ccccc2)oc2ccccc12,172,0.32541244135008324,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2960>,7TRLD,FooDB
C1=CCCCC1,155,0.29324958377478433,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab29d0>,A9WOQ,FooDB
c1ccc2[nH]ccc2c1,146,0.27622218858786135,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2a40>,N3T0F,FooDB
c1ccc(OC2CCCCO2)cc1,121,0.22892386862418648,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2ab0>,58G70,FooDB
N=c1ccn(C2CCCO2)c(=O)[nH]1,120,0.2270319358256395,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2b20>,FTO8M,FooDB
C1CCC2C(C1)CCC1C3CCCC3CCC21,117,0.2213561374299985,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2b90>,JR0TP,FooDB
C1=C2CCCCC2C2CCC3CCCC3C2C1,112,0.21189647343726353,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2c00>,0II83,FooDB
C1CCNC1,90,0.1702739518692296,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2c70>,DZAMN,FooDB
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,86,0.16270622067504162,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2ce0>,OBTFC,FooDB
c1cnccn1,85,0.16081428787649463,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2d50>,MOP5G,FooDB
c1cscn1,85,0.16081428787649463,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2dc0>,RO2LR,FooDB
c1ccncc1,74,0.14000302709247767,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2e30>,R192I,FooDB
c1c[nH]cn1,72,0.13621916149538368,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2ea0>,RHM3N,FooDB
O=C(CCCCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCc1ccco1,72,0.13621916149538368,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2f10>,VDTKQ,FooDB
C1CCOC1,69,0.1305433630997427,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2f80>,X1WMF,FooDB
O=c1c(-c2ccccc2)coc2ccccc12,69,0.1305433630997427,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab2ff0>,QKBC5,FooDB
C1CCC2C3=C(CCC2C1)C1CCCC1CC3,64,0.12108369910700773,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3060>,5RRF8,FooDB
O=c1ccc2ccccc2o1,63,0.11919176630846072,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab30d0>,LEA1G,FooDB
c1cocn1,59,0.11162403511427274,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3140>,7TMAD,FooDB
C1CO1,59,0.11162403511427274,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab31b0>,P6GU5,FooDB
O=C1CC(c2ccccc2)Oc2ccccc21,56,0.10594823671863177,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3220>,LPM01,FooDB
C1CCC(OC2CCCOC2)OC1,50,0.09459663992734979,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3290>,3DY4O,FooDB
c1ccc2c(c1)CCCO2,48,0.09081277433025578,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3300>,U88UD,FooDB
O=C(CCCCCCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCCCc1ccco1,48,0.09081277433025578,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3370>,Z99B4,FooDB
O=c1c2ccccc2oc2ccccc12,48,0.09081277433025578,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab33e0>,8DTP6,FooDB
O=C(CCCCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCCCc1ccco1,48,0.09081277433025578,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3450>,D9SM6,FooDB
O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,46,0.0870289087331618,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab34c0>,DLY5M,FooDB
C1CC2CCC34CC35CCCCC5CCC4C2C1,45,0.0851369759346148,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3530>,9KDGS,FooDB
c1ccc2ccccc2c1,45,0.0851369759346148,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab35a0>,CTOQ4,FooDB
C1=C2C3CCCC3CCC2C2CCCCC2C1,43,0.08135311033752081,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3610>,G6AK7,FooDB
O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,43,0.08135311033752081,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3680>,VUM2H,FooDB
O=C1CCCC1,42,0.07946117753897382,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab36f0>,XAGZT,FooDB
c1ccc(C2CCc3ccccc3O2)cc1,42,0.07946117753897382,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3760>,65E86,FooDB
c1ccsc1,41,0.07756924474042681,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab37d0>,VEIXO,FooDB
O=C(C=Cc1ccccc1)c1ccccc1,38,0.07189344634478582,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3840>,1HVL0,FooDB
C1CCC(OC2CCOC(OC3CCCOC3)C2)OC1,37,0.07000151354623883,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab38b0>,R19JC,FooDB
O=C1CCCO1,36,0.06810958074769184,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3920>,TJU6F,FooDB
O=C(CCCCCCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCc1ccco1,36,0.06810958074769184,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3990>,NE0TI,FooDB
O=C1c2ccccc2OCC1c1ccccc1,35,0.06621764794914485,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3a00>,6EYWC,FooDB
C1CCC(COC2CCCCO2)OC1,35,0.06621764794914485,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3a70>,09JNY,FooDB
c1ccc2c(c1)OCO2,34,0.06432571515059785,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3ae0>,Z734A,FooDB
C1CCCC1,33,0.06243378235205086,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3b50>,M54ID,FooDB
C1CCC(OC2CCC(OC3CCCOC3)OC2)OC1,32,0.06054184955350386,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3bc0>,1N5JM,FooDB
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5OCCCC5OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1,32,0.06054184955350386,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3c30>,IBVV9,FooDB
O=c1ccc2cc3ccoc3cc2o1,32,0.06054184955350386,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3ca0>,4FUV4,FooDB
c1ccc2c(c1)OC1c3ccccc3OCC21,32,0.06054184955350386,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3d10>,1T6ZZ,FooDB
O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,31,0.05864991675495686,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3d80>,R41B6,FooDB
C=C1CC23CC1CCC2C12CCCC(C(=O)O1)C2C3,31,0.05864991675495686,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3df0>,SWUBD,FooDB
C1CCC(OC2CCOC(OC3COC(OC4CCCOC4)CC3OC3CCCCO3)C2)OC1,31,0.05864991675495686,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3e60>,G9U02,FooDB
C1CCC(OC2CCOC(OC3CCOC(OC4COC(OC5CCCOC5)CC4OC4CCCCO4)C3)C2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3ed0>,0SYTO,FooDB
C1CCC(OCCC2CCCC(OC3CC(OC4CCCOC4)OCC3OC3CCCCO3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab3f40>,I8LNS,FooDB
C1CCC(OCCC2CCCC(OC3CC(OC4CCCOC4)OCC3OC3CC(OC4CCCCO4)CCO3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4040>,NC4E6,FooDB
C1CCC(OC2COC(OC3CCCOC3)CC2OC2CCCCO2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab40b0>,B1HWY,FooDB
C1CCC(OCCC2CCCC(OCCC3CCCC(OC4CC(OC5CCCOC5)OCC4OC4CC(OC5CCCCO5)CCO4)O3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4120>,RYH1U,FooDB
O=C(OC1CC2C1C=CC1CCCC12)c1ccccc1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4190>,ZK5I8,FooDB
C1=CC2OC3CCC(C2CC1)C31CO1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4200>,O313Z,FooDB
C1CCC(OCCC2CCCC(OC3CCOC(OC4CCCOC4)C3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4270>,45X70,FooDB
C1CCC(OCCC2CCCC(OC3CC(OC4CCCOC4)OCC3OC3CC(OC4CC(OC5CCCCO5)CCO4)CCO3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab42e0>,V78NP,FooDB
C1CCC(OCCC2CCCC(OCCC3CCCC(OC4CC(OC5CCCOC5)OCC4OC4CCCCO4)O3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4350>,AT1L7,FooDB
C1CCC(OCCC2CCCC(OCCC3CCCC(OC4CCOC(OC5CCCOC5)C4)O3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab43c0>,V7TYH,FooDB
C1CCC(OCCC2CCCC(OCCC3CCCC(OC4CC(OC5CCCOC5)OCC4OC4CC(OC5CC(OC6CCCCO6)CCO5)CCO4)O3)O2)OC1,30,0.05675798395640987,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4430>,5VDEA,FooDB
c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,29,0.054866051157862875,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab44a0>,EDFV2,FooDB
C(=Cc1ccccc1)c1ccccc1,27,0.051082185560768885,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4510>,U8P67,FooDB
O=C(CCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCc1ccco1,27,0.051082185560768885,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4580>,ONUS0,FooDB
c1ccc(Oc2ccccc2)cc1,27,0.051082185560768885,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab45f0>,27N49,FooDB
O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,27,0.051082185560768885,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4660>,Y8S5V,FooDB
C=C1CC23CC1CCC2C1CCCCC1C3,27,0.051082185560768885,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab46d0>,CPV1X,FooDB
c1ccc(C2COc3ccccc3C2)cc1,26,0.04919025276222188,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4740>,HJSTX,FooDB
c1cc[nH]c1,26,0.04919025276222188,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab47b0>,IE5Q0,FooDB
O=C1CCCCC1,25,0.047298319963674895,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4820>,RQ6GY,FooDB
C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1,25,0.047298319963674895,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4890>,INLII,FooDB
C1=CCCC=C1,25,0.047298319963674895,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4900>,R9P22,FooDB
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,24,0.04540638716512789,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4970>,CHTWB,FooDB
C1CCC(OC2CCOC(OC3CCC(OC4CCCOC4)OC3)C2)OC1,24,0.04540638716512789,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab49e0>,8ZHN0,FooDB
O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,22,0.0416225215680339,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4a50>,WIN6T,FooDB
O=C1C=CCCC1,21,0.03973058876948691,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4ac0>,KU558,FooDB
c1ccc2c(c1)CC1NCCc3cccc-2c31,21,0.03973058876948691,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4b30>,A8RXY,FooDB
C1=C2C(=CCC3CCCCC23)C2CCCC2C1,20,0.03783865597093991,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4ba0>,DO5J0,FooDB
c1cc2n(c1)CCC2,20,0.03783865597093991,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4c10>,1KNB2,FooDB
c1cc(CCCCCCCCCCCCCC2CCCO2)co1,20,0.03783865597093991,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4c80>,2PR03,FooDB
c1ccc(-c2ccccc2)cc1,20,0.03783865597093991,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4cf0>,9M2RT,FooDB
O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,19,0.03594672317239291,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4d60>,4W3GP,FooDB
O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,19,0.03594672317239291,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4dd0>,CKY63,FooDB
c1cc(CCCCCCCCCCCCCC2CCC(C3CCCO3)O2)co1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4e40>,L29TU,FooDB
O=c1ccn(C2CCCO2)c(=O)[nH]1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4eb0>,TCAIP,FooDB
c1ccc(-c2[o+]c3cccc(OC4CCCCO4)c3cc2OC2CCCCO2)cc1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4f20>,VG7E3,FooDB
O=C1CCC2C(CCC3C4CCCC4CCC23)C1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab4f90>,GK1OL,FooDB
C1CC2CCC1C2,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5000>,2SMJT,FooDB
c1ccc(-c2cc3ccccc3o2)cc1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5070>,SQV3G,FooDB
O=C1OCC(Cc2ccccc2)C1Cc1ccccc1,18,0.03405479037384592,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab50e0>,HNCXX,FooDB
c1ccc2c(c1)[nH]c1ccccc12,17,0.03216285757529892,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5150>,ZSK3G,FooDB
O=C1CCCCO1,17,0.03216285757529892,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab51c0>,Z8GQB,FooDB
C1CCC(OC2CCCCO2)CC1,17,0.03216285757529892,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5230>,C50WZ,FooDB
C1CCC2C(C1)CCC13CCC(CCC21)C3,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab52a0>,X5BFL,FooDB
c1cc2c(o1)CC1CCCCC1C2,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5310>,TIWBW,FooDB
O=C1c2ccccc2C(=O)c2ccccc21,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5380>,88GSH,FooDB
C1CCNCC1,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab53f0>,CNJRE,FooDB
C1CCC(OCC2CCC3C2CCC2C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC32)OC1,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5460>,81FY9,FooDB
C1C2CC3C1C3C2,16,0.03027092477675193,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab54d0>,PAA81,FooDB
O=C1CC(c2ccccc2)Oc2cc(OC3CCCCO3)ccc21,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5540>,9LSNJ,FooDB
N=c1[nH]c(=O)c2ncn(C3CCCO3)c2[nH]1,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab55b0>,F39AE,FooDB
C=C1C=CCCC1,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5620>,9YMQ2,FooDB
C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5690>,ZTYC6,FooDB
c1csc(-c2cccs2)c1,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5700>,AMWKL,FooDB
C1CCC2CCCCC2C1,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5770>,V5BYT,FooDB
O=c1oc2ccccc2c2oc3ccccc3c12,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab57e0>,25E44,FooDB
O=C1C=C2CCC3C4CCCC4CCC3C2CC1,15,0.028378991978204936,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5850>,4IUBI,FooDB
C1=CC2CC(C1)C2,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab58c0>,PB09L,FooDB
O=C1CCC(Cc2ccccc2)O1,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5930>,KMVF0,FooDB
C1CCC2OC2C1,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab59a0>,YFK1C,FooDB
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5a10>,BKEKH,FooDB
O=c1ccocc1,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5a80>,70LW5,FooDB
C=C1CCCCC1=CC=C1CCCC2CCCC12,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5af0>,I42LX,FooDB
O=C1CCOc2ccccc21,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5b60>,80LPW,FooDB
O=c1cc[nH]c(=O)[nH]1,14,0.02648705917965794,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5bd0>,IE1IZ,FooDB
O=C(C=Cc1ccccc1)NCCc1ccccc1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5c40>,8PBVJ,FooDB
O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5cb0>,TWHUK,FooDB
C1CCC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5d20>,BM9OP,FooDB
C1=C2C3CCCCC3CCC2C2CCCC2C1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5d90>,PWXD8,FooDB
O=c1c2ccccc2[nH]c2ccccc12,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5e00>,91DO4,FooDB
O=C1CCC23CC24CCC2CCCC2C4CCC3C1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5e70>,2AWV3,FooDB
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5ee0>,EQ3BL,FooDB
C1=CC2CCCCC2CC1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5f50>,PGHER,FooDB
C=C1CC23CCC4CCCCC4C2CCC1C3,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab5fc0>,B99BH,FooDB
O=C1CCCC1=O,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6030>,IU78Z,FooDB
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab60a0>,H3A9Z,FooDB
O=c1c(OC2OC(COC3CCCCO3)CCC2OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6110>,9KX73,FooDB
O=C(C=Cc1ccccc1)OC1CCCCC1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6180>,EG3MB,FooDB
C1CC1,13,0.02459512638111094,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab61f0>,Q2O9W,FooDB
c1ccc(COC2CCCCO2)cc1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6260>,BUCSB,FooDB
c1ccc(CC2NCCc3ccccc32)cc1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab62d0>,7I6Y2,FooDB
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6340>,H5Q10,FooDB
C=C1CCCCC1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab63b0>,H050W,FooDB
O=C1CC=CCC1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6420>,OK9VN,FooDB
c1ccc2c(c1)CCNC2,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6490>,3CCEL,FooDB
O=c1cc(-c2ccccc2)oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6500>,JTD39,FooDB
O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6570>,XXR8L,FooDB
C=C1CC23CC1CCC2C12C=CCC(C(=O)O1)C2C3,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab65e0>,44KH0,FooDB
C(=Cc1cccc(OC2CCCCO2)c1)c1ccccc1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6650>,WXPNM,FooDB
C1=C2CC(OC3CCCCO3)CCC2C2CCC3CC(OC4CCCCO4)CC3C2C1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab66c0>,7T9H1,FooDB
O=c1cc(-c2ccccc2)oc2cc(OC3OCCCC3OC3CCCCO3)ccc12,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6730>,I6ROS,FooDB
C1CC2CCC(C1)N2,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab67a0>,DFTSH,FooDB
O=C1C=CCC1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6810>,AHK9F,FooDB
O=C(CCCCCCCCCCCCc1ccco1)OCCOC(=O)CCCCCCCCCCCCc1ccco1,12,0.022703193582563945,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6880>,0ECB0,FooDB
O=C(C=Cc1ccccc1)OCC1CCCC(OC2CCC(COC(=O)C=Cc3ccccc3)OC2Oc2cc3c(OC4CCCCO4)cccc3[o+]c2-c2ccccc2)O1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab68f0>,L1X45,FooDB
c1ccc2c(c1)CCC1C2CCC2CCCC21,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6960>,2ZF50,FooDB
C1=C2CCCCC2C2CCC3CCCC3C2=C1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab69d0>,DR7L4,FooDB
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6a40>,TJ9BV,FooDB
C=c1cc2[nH]c1=Cc1ccc([nH]1)C=c1ccc([nH]1)=Cc1cc(=C)c([nH]1)=C2,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6ab0>,GBB0C,FooDB
O=C1Nc2ccccc2OC1OC1CCCCO1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6b20>,R3P5A,FooDB
O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6b90>,AK59E,FooDB
O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cc(C3CCCCO3)cc12,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6c00>,5GIN2,FooDB
O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3ccccc3[o+]c2-c2ccccc2)O1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6c70>,SELFE,FooDB
c1ccc(-c2[o+]c3ccccc3cc2OC2CCCC(COC3CCCCO3)O2)cc1,11,0.02081126078401695,<rdkit.Chem.rdchem.Mol object at 0x7f5fa4ab6ce0>,ACSKY,FooDB
