ID,SMILES,DATASET,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,ACID_ATOMS,AROM_ATOMS,BASIC_ATOMS,BROMINE,CHLORINE,FLUORINE,IODINE,NITROGEN,OXYGEN,FRACROTBOND,CHIRALCENTERS,FORMALCHARGE
FDB011898,COc1ccc(COC(C)=O)cc1,FooDB commercially available,3,0,1.7583,35.53,180.203,0.3,13,1,3,3,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.30769232,0,0
FDB015573,Cc1ccc(C(C)C)cc2c(C)ccc1-2,FooDB commercially available,0,0,4.531640000000004,0.0,198.309,0.3333333333333333,15,2,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0625,0,0
FDB002647,O=c1c2cccc(O)c2oc2cccc(O)c12,FooDB commercially available,4,2,2.3574000000000006,70.67,228.203,0.0,17,3,4,0,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.0,0,0
FDB002648,O=c1c2cc(O)ccc2oc2cccc(O)c12,FooDB commercially available,4,2,2.3574000000000006,70.67,228.203,0.0,17,3,4,0,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.0,0,0
FDB002649,C=CCc1cc2c(c(OC)c1OC)OCO2,FooDB commercially available,4,0,2.161,36.92,222.23999999999992,0.3333333333333333,16,2,4,4,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.23529412,0,0
FDB015546,COc1c2ccoc2c(O)c2oc(=O)ccc12,FooDB commercially available,5,1,2.2534,72.81,232.191,0.0833333333333333,17,3,5,1,0,0,1,2,3,0,9,0,0,0,0,0,0,5,0.052631579,0,0
FDB002652,O=c1ccc2ccc(O)c(O)c2o1,FooDB commercially available,4,2,1.2041999999999995,70.67,178.14299999999997,0.0,13,2,4,0,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.0,0,0
FDB015545,COc1cc(O)c2c(=O)cc(C)oc2c1,FooDB commercially available,4,1,1.81562,59.67,206.197,0.1818181818181818,15,2,4,1,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.0625,0,0
FDB015544,Cc1cc(=O)c2c(O)cc(O)cc2o1,FooDB commercially available,4,2,1.51262,70.67,192.17,0.1,14,2,4,0,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.0,0,0
FDB015543,O=C1CCc2ccccc2O1,FooDB commercially available,2,0,1.5382,26.3,148.16099999999997,0.2222222222222222,11,2,2,0,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0.0,0,0
FDB004830,c1ccc2cccc-2cc1,FooDB commercially available,0,0,2.7914000000000003,0.0,128.17399999999995,0.0,10,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0
FDB009819,C=C(C)CCOC(C)=O,FooDB commercially available,2,0,1.5157,26.3,128.171,0.5714285714285714,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0
FDB029378,CCCCCCCCCCCCCO,FooDB commercially available,1,1,4.289700000000004,20.23,200.366,1.0,14,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84615386,0,0
FDB002667,COc1ccc(C=CC(=O)O)cc1,FooDB commercially available,2,1,1.793,46.53,178.18699999999998,0.1,13,1,3,3,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.23076923,0,0
FDB015537,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,FooDB commercially available,4,0,3.4772000000000025,48.67,282.2950000000001,0.1176470588235294,21,3,4,3,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.13043478,0,0
FDB015536,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,FooDB commercially available,4,1,3.1742000000000017,59.67,268.268,0.0625,20,3,4,2,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.090909094,0,0
FDB015535,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,FooDB commercially available,4,2,2.8712000000000013,70.67,254.241,0.0,19,3,4,1,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.047619049,0,0
FDB009805,C=C(C)C(=O)OC,FooDB commercially available,2,0,0.7355,26.3,100.11699999999998,0.4,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.33333334,0,0
FDB015532,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)ccc12,FooDB commercially available,5,1,2.894300000000001,68.9,282.251,0.0625,21,4,5,1,0,1,2,1,3,0,12,0,0,0,0,0,0,5,0.041666668,0,0
FDB015547,CC(C)=CCOc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,FooDB commercially available,5,0,5.229200000000005,61.81,354.4020000000001,0.2857142857142857,26,3,5,6,0,0,1,2,3,0,9,0,0,0,0,0,0,5,0.21428572,0,0
FDB009827,COC(=O)c1ccccc1N(C)C,FooDB commercially available,3,0,1.5392,29.54,179.21899999999997,0.3,13,1,3,2,0,0,1,0,1,0,6,0,0,0,0,0,1,2,0.23076923,0,0
FDB015550,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,FooDB commercially available,6,3,5.269700000000006,100.13,420.4610000000002,0.24,31,4,6,3,0,1,2,1,3,0,12,0,0,0,0,0,0,6,0.088235296,0,0
FDB014346,CCCCCC#N,FooDB commercially available,1,0,2.09028,23.79,97.161,0.8333333333333334,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.66666669,0,0
FDB019069,CCCCCC(=O)SC,FooDB commercially available,2,0,2.4563000000000006,17.07,146.255,0.8571428571428571,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0
FDB020051,CCCCCOC(=O)c1ccccc1,FooDB commercially available,2,0,3.0336000000000016,26.3,192.258,0.4166666666666667,14,1,2,5,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.42857143,0,0
FDB002619,COc1cc(OC)c2c(=O)c(-c3ccccc3)coc2c1,FooDB commercially available,4,0,3.4772000000000025,48.67,282.2950000000001,0.1176470588235294,21,3,4,3,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.13043478,0,0
FDB002620,O=c1c(-c2ccccc2)coc2cc(O)cc(O)c12,FooDB commercially available,4,2,2.8712000000000013,70.67,254.241,0.0,19,3,4,1,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.047619049,0,0
FDB002621,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3c(O)ccc(O)c3c(=O)c2c1O,FooDB commercially available,6,4,4.786000000000007,111.13,396.43900000000014,0.2608695652173913,29,3,6,4,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.12903225,0,0
FDB002622,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3c(O)cccc3c(=O)c2c1O,FooDB commercially available,5,3,5.080400000000006,90.90000000000002,380.4400000000001,0.2608695652173913,28,3,5,4,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.13333334,0,0
FDB004834,C1CCCCCCCCCCC1,FooDB commercially available,0,0,4.681200000000004,0.0,168.32399999999998,1.0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
FDB023309,O=CNc1ccccc1C(=O)O,FooDB commercially available,2,2,0.9531,66.4,165.14799999999997,0.0,12,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0.25,0,0
FDB007691,CCCC(C)=O,FooDB commercially available,1,0,1.3755,17.07,86.13399999999999,0.8,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40000001,0,0
FDB023310,Oc1c[nH]c2ccccc12,FooDB commercially available,1,2,1.8735,36.02,133.14999999999998,0.0,10,2,2,0,0,0,1,1,2,0,9,0,0,0,0,0,1,1,0.0,0,0
FDB023311,COc1ccc2[nH]cc(CCN)c2c1,FooDB commercially available,2,2,1.6777,51.04,190.24599999999995,0.2727272727272727,14,2,3,3,0,0,1,1,2,0,9,0,0,0,0,0,2,1,0.2,0,0
FDB023312,COc1ccc2[nH]cc(CC(=O)O)c2c1,FooDB commercially available,2,2,1.8036,62.32000000000001,205.213,0.1818181818181818,15,2,4,3,0,0,1,1,2,0,9,0,0,0,0,0,1,3,0.1875,0,0
FDB020050,CCCCCOC=O,FooDB commercially available,2,0,1.3496,26.3,116.15999999999998,0.8333333333333334,8,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.71428573,0,0
FDB020049,Cc1cc(=O)c2c(C)cc(O)cc2o1,FooDB commercially available,3,1,2.1154399999999995,50.44,190.198,0.1818181818181818,14,2,3,0,0,0,1,1,2,0,6,0,0,0,0,0,0,3,0.0,0,0
FDB015553,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,FooDB commercially available,5,4,2.324500000000001,97.99,274.272,0.1333333333333333,20,2,5,4,0,0,2,0,2,0,12,0,0,0,0,0,0,5,0.19047619,0,0
FDB015552,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,FooDB commercially available,7,0,3.503000000000003,76.36000000000001,372.3730000000001,0.25,27,3,7,6,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.20689656,0,0
FDB009797,CCCC(=O)OCCCSC,FooDB commercially available,3,0,2.0828,26.3,176.28099999999998,0.875,11,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.69999999,0,0
FDB015529,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,FooDB commercially available,4,2,9.000599999999999,87.74,973.675,0.0,33,4,13,2,1,1,2,0,2,0,12,0,0,4,0,4,0,5,0.055555556,0,0
FDB015527,Cc1occc1S,FooDB commercially available,2,1,1.87672,13.14,114.169,0.2,7,1,2,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0.0,0,0
FDB028408,O=C(O)CN(CCO)CCO,FooDB commercially available,4,3,-1.6423999999999994,81.0,163.17299999999997,0.8333333333333334,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.60000002,0,0
FDB023331,Cn1ccc(=O)c(C(N)=O)c1,FooDB commercially available,3,1,-0.5158,65.09,152.15300000000002,0.1428571428571428,11,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0.090909094,0,0
FDB002736,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,FooDB commercially available,7,5,1.987999999999999,131.36,302.23800000000006,0.0,22,3,7,1,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.041666668,0,0
FDB028406,Cc1ccccc1C(=O)NCC(=O)O,FooDB commercially available,2,2,0.80942,66.4,193.202,0.2,14,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0.2857143,0,0
FDB002742,CCCCCCCCCCCCCCCCCCCCC(=O)O,FooDB commercially available,1,1,7.502800000000008,37.3,326.565,0.9523809523809524,23,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.86363637,0,0
FDB002743,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,FooDB commercially available,3,1,4.263000000000004,46.53,278.392,0.5882352941176471,20,1,3,10,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.5,0,0
FDB028407,O=C(O)c1cc(S(=O)(=O)O)ccc1O,FooDB commercially available,4,3,0.3371,111.9,218.186,0.0,14,1,7,2,0,0,1,0,1,0,6,0,0,0,0,0,0,6,0.14285715,0,0
FDB002746,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O,FooDB commercially available,7,4,2.2910000000000013,120.36,316.26500000000004,0.0625,23,3,7,2,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.079999998,0,0
FDB002751,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,FooDB commercially available,7,2,2.897000000000001,98.36,344.3190000000001,0.1666666666666666,25,3,7,4,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.14814815,0,0
FDB002727,COc1cc2ccc(=O)oc2c2c1OCO2,FooDB commercially available,5,0,1.5303,57.900000000000006,220.17999999999995,0.1818181818181818,16,3,5,1,0,1,1,1,2,0,6,0,0,0,0,0,0,5,0.055555556,0,0
FDB002752,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1,FooDB commercially available,7,1,3.200000000000002,87.36000000000001,358.3460000000001,0.2105263157894736,26,3,7,5,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.17857143,0,0
FDB009650,CC(C)N,FooDB commercially available,1,1,0.3535,26.02,59.112,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
FDB009643,C=CCCCCCCCCC(=O)OCC(C)C,FooDB commercially available,2,0,4.492400000000004,26.3,240.387,0.8,17,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.75,0,0
FDB029363,CCCCCCCCCCC(=O)NCC(=O)O,FooDB commercially available,2,2,2.718,66.4,243.347,0.8461538461538461,17,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75,0,0
FDB029361,CCCCCCCCCCCC(=O)NCC(=O)O,FooDB commercially available,2,2,3.1081000000000003,66.4,257.374,0.8571428571428571,18,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.7647059,0,0
FDB028421,O=C1CCCCN1,FooDB commercially available,1,1,0.2865,29.1,99.133,0.8,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0
FDB023338,N=C(N)NCCCC(=O)C(=O)O,FooDB commercially available,3,4,-1.0966300000000004,116.27,173.172,0.5,12,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.54545456,0,0
FDB015507,CC(C)=CCc1c(O)cc2occ(-c3ccc(O)cc3O)c(=O)c2c1O,FooDB commercially available,6,4,3.7911000000000032,111.13,354.3580000000001,0.15,26,3,6,3,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.10714286,0,0
FDB028403,COc1cc(CC(=O)O)ccc1OS(=O)(=O)O,FooDB commercially available,5,2,0.5039000000000001,110.13,262.239,0.2222222222222222,17,1,8,5,0,0,1,0,1,0,6,0,0,0,0,0,0,7,0.29411766,0,0
FDB015526,CSc1ccoc1C,FooDB commercially available,2,0,2.30992,13.14,128.19599999999997,0.3333333333333333,8,1,2,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0.125,0,0
FDB064990,CCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCC,FooDB commercially available,5,1,7.27550000000001,72.83000000000001,456.7080000000005,0.925925925925926,32,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.83870965,0,0
FDB029373,CCCCCCCCCCCCCCCCCC(=O)NCC(=O)O,FooDB commercially available,2,2,5.448700000000004,66.4,341.536,0.9,24,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.82608694,0,0
FDB029372,CCC(=O)OCC[N+](C)(C)C,FooDB commercially available,2,0,0.6457999999999999,26.3,160.237,0.875,11,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.5,0,1
FDB002700,COc1ccc(C=CC(=O)O)cc1O,FooDB commercially available,3,2,1.4986,66.76,194.186,0.1,14,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,0,4,0.21428572,0,0
FDB029371,CCN(CC)CCOC(=O)c1ccc(N)cc1,FooDB commercially available,4,1,1.7674,55.56,236.315,0.4615384615384615,17,1,4,6,0,0,1,0,1,0,6,0,0,0,0,0,2,2,0.41176471,0,0
FDB002708,O=C1C=CC(=O)c2c(O)cccc21,FooDB commercially available,3,1,1.3274,54.370000000000005,174.155,0.0,13,2,3,0,1,0,1,0,1,0,6,0,0,0,0,0,0,3,0.0,0,0
FDB014356,COC(=O)CSC,FooDB commercially available,3,0,0.5223999999999999,26.3,120.173,0.75,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0
FDB009779,COc1ccccc1-c1n[nH]c(SCc2ccccc2)n1,FooDB commercially available,4,1,3.7726000000000015,50.8,297.383,0.125,21,3,5,5,0,0,2,1,3,0,17,0,0,0,0,0,3,1,0.2173913,0,0
FDB009770,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,FooDB commercially available,3,1,4.425600000000004,40.540000000000006,375.87100000000015,0.3809523809523809,26,3,5,6,0,1,2,0,2,0,12,0,0,1,1,0,1,2,0.21428572,0,0
FDB023330,Cn1cc(C(N)=O)ccc1=O,FooDB commercially available,3,1,-0.5158,65.09,152.153,0.1428571428571428,11,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0.090909094,0,0
FDB002712,Cc1occc(=O)c1O,FooDB commercially available,3,1,0.6538199999999998,50.44,126.11099999999998,0.1666666666666666,9,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0
FDB019102,O=C(O)CC(=O)Nc1ccccc1C(=O)O,FooDB commercially available,3,3,0.7980000000000003,103.7,223.184,0.1,16,1,6,4,0,0,1,0,1,0,6,0,0,0,0,0,1,5,0.3125,0,0
FDB009690,CCCCCCCCCCCC(=O)N(CCO)CCO,FooDB commercially available,3,2,2.720500000000001,60.77000000000001,287.444,0.9375,20,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.78947371,0,0
FDB029366,Cc1ccc(C(=O)NCC(=O)O)cc1,FooDB commercially available,2,2,0.8094199999999998,66.4,193.20200000000003,0.2,14,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0.2857143,0,0
FDB002716,CC(C)=CCc1c(O)c(C(=O)CC(C)C)c2oc(=O)cc(-c3ccccc3)c2c1O,FooDB commercially available,5,2,5.608700000000007,87.74,406.4780000000001,0.28,30,3,5,6,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.1875,0,0
FDB028400,COc1cc(CC(=O)C(=O)O)ccc1O,FooDB commercially available,4,2,0.5969999999999998,83.83000000000001,210.185,0.2,15,1,5,4,0,0,1,0,1,0,6,0,0,0,0,0,0,5,0.26666668,0,0
FDB009657,CCOC(CC(C)C)OCC,FooDB commercially available,2,0,2.4316000000000004,18.46,160.25699999999998,1.0,11,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.60000002,0,0
FDB020052,C=CCCC(=O)OC,FooDB commercially available,2,0,1.1256000000000002,26.3,114.14399999999998,0.5,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5714286,0,0
FDB002608,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,FooDB commercially available,4,2,2.871200000000001,70.67,254.241,0.0,19,3,4,1,0,0,2,1,3,0,12,0,0,0,0,0,0,4,0.047619049,0,0
FDB012868,CCCCCCCOC=O,FooDB commercially available,2,0,2.1298000000000004,26.3,144.214,0.875,10,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.77777779,0,0
FDB023304,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,FooDB commercially available,3,3,1.5606999999999998,74.35,248.282,0.3076923076923077,18,2,5,4,0,0,1,1,2,0,9,0,0,0,0,0,2,3,0.2631579,0,0
FDB010162,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,FooDB commercially available,0,0,0.9422,7.76,184.242,0.1666666666666666,14,3,2,0,0,1,0,2,2,0,12,2,0,0,0,0,2,0,0.0,0,2
FDB012951,CCCCOC(=O)c1ccccc1C(=O)O,FooDB commercially available,3,1,2.3417000000000003,63.60000000000001,222.24,0.3333333333333333,16,1,4,5,0,0,1,0,1,0,6,0,0,0,0,0,0,4,0.375,0,0
FDB021355,COc1ccc2c(c1)C(=O)CC(C)(C)O2,FooDB commercially available,3,0,2.439,35.53,206.241,0.4166666666666667,15,2,3,1,0,1,1,0,1,0,6,0,0,0,0,0,0,3,0.0625,0,0
FDB010137,CC(C)=CCOC(=O)C(C)C,FooDB commercially available,2,0,2.1518,26.3,156.225,0.6666666666666666,11,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.40000001,0,0
FDB010136,CC(C)=CCOC=O,FooDB commercially available,2,0,1.1256,26.3,114.144,0.5,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.42857143,0,0
FDB010135,CCCCCC(=O)OCC=C(C)C,FooDB commercially available,2,0,3.076100000000001,26.3,184.279,0.7272727272727273,13,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.58333331,0,0
FDB010132,O=C1C(F)=C(F)C(=O)C(F)=C1F,FooDB commercially available,2,0,1.4394,34.14,180.05599999999998,0.0,12,1,6,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0.0,0,0
FDB021347,COc1cc(O)c(C(C)=O)c(OC)c1C,FooDB commercially available,4,1,1.92042,55.760000000000005,210.229,0.3636363636363636,15,1,4,3,0,0,1,0,1,0,6,0,0,0,0,0,0,4,0.2,0,0
FDB002514,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O,FooDB commercially available,6,3,2.5854000000000013,100.13,300.266,0.0625,22,3,6,2,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.083333336,0,0
FDB002515,COc1ccc2ccc(=O)oc2c1CC=C(C)C,FooDB commercially available,3,0,3.3103000000000016,39.44,244.28999999999996,0.2666666666666666,18,2,3,3,0,0,1,1,2,0,6,0,0,0,0,0,0,3,0.15789473,0,0
FDB020065,COc1nccnc1C(C)C,FooDB commercially available,3,0,1.6086,35.010000000000005,152.19699999999995,0.5,11,1,3,2,0,0,0,1,1,0,6,0,0,0,0,0,2,1,0.18181819,0,0
FDB019020,O=C1CCON1,FooDB commercially available,2,1,-0.5621,38.33,87.078,0.6666666666666666,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0
FDB010118,O=S(O)O,FooDB commercially available,1,2,-0.3189,57.53,82.07999999999998,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
FDB007656,O=C(O)c1cc(=O)cc(C(=O)O)o1,FooDB commercially available,4,2,0.0361999999999999,104.81,184.103,0.0,13,1,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0.15384616,0,0
FDB028311,Cn1cnc(=N)c2[nH]cnc21,FooDB commercially available,4,2,-0.2241300000000003,70.35,149.15699999999998,0.1666666666666666,11,2,5,0,0,0,0,2,2,0,5,0,0,0,0,0,5,0,0.0,0,0
FDB028312,Cn1c(=N)cc[nH]c1=O,FooDB commercially available,3,2,-0.8071299999999999,61.64,125.13099999999996,0.2,9,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0.0,0,0
FDB010112,C=COC(C)=O,FooDB commercially available,2,0,0.693,26.3,86.08999999999999,0.25,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.40000001,0,0
FDB015635,O=S1(=O)OC(c2ccc(O)c(Cl)c2)(c2ccc(O)c(Cl)c2)c2ccccc21,FooDB commercially available,5,2,4.415400000000002,83.83000000000001,423.27300000000014,0.0526315789473684,27,4,8,2,0,1,3,0,3,0,18,0,0,2,0,0,0,5,0.06666667,0,0
FDB010172,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,FooDB commercially available,0,0,5.640400000000003,0.0,252.316,0.0,20,5,0,0,1,0,4,0,4,0,20,0,0,0,0,0,0,0,0.0,0,0
FDB007633,CCC(=O)C(C)C,FooDB commercially available,1,0,1.6215,17.07,100.161,0.8333333333333334,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33333334,0,0
FDB012881,O=COCCCc1ccccc1,FooDB commercially available,2,0,1.7922,26.3,164.204,0.3,12,1,2,5,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.41666666,0,0
FDB012870,CCCCCCCOC(=O)CCCCCC,FooDB commercially available,2,0,4.470400000000004,26.3,228.37599999999992,0.9285714285714286,16,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.80000001,0,0
FDB012871,CCCCCCCOC(=O)c1ccc(O)cc1,FooDB commercially available,3,1,3.5194000000000027,46.53,236.311,0.5,17,1,3,7,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.47058824,0,0
FDB012876,CC(=O)COC(C)=O,FooDB commercially available,3,0,0.1385,43.370000000000005,116.116,0.6,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.42857143,0,0
FDB007614,CCc1ccc(C)c(C)c1,FooDB commercially available,0,0,2.8658400000000013,0.0,134.22199999999998,0.4,10,1,0,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0.1,0,0
FDB002464,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,FooDB commercially available,6,4,2.2824000000000004,111.13,286.23900000000003,0.0,21,3,6,1,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.043478262,0,0
FDB002465,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,FooDB commercially available,6,0,3.4944000000000024,67.13000000000001,342.34700000000004,0.2105263157894736,25,3,6,5,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.18518518,0,0
FDB007615,CCc1ccc(C)cc1C,FooDB commercially available,0,0,2.8658400000000013,0.0,134.22199999999998,0.4,10,1,0,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0.1,0,0
FDB010265,CCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,FooDB commercially available,2,1,4.616500000000004,54.370000000000005,298.448,0.625,20,1,4,10,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.5,0,0
FDB007631,Cc1ccc2ccccc2c1,FooDB commercially available,0,0,3.148220000000001,0.0,142.201,0.0909090909090909,11,2,0,0,0,0,2,0,2,0,10,0,0,0,0,0,0,0,0.0,0,0
FDB012882,CC(C)C(=O)OCCCc1ccccc1,FooDB commercially available,2,0,2.8184000000000013,26.3,206.285,0.4615384615384615,15,1,2,5,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.40000001,0,0
FDB002473,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,FooDB commercially available,7,3,2.594000000000001,109.36,330.2920000000001,0.1176470588235294,24,3,7,3,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.11538462,0,0
FDB010259,O=S(=O)(O)c1ccccc1,FooDB commercially available,2,1,0.9333,54.370000000000005,158.178,0.0,10,1,4,1,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.1,0,0
FDB020073,SCCCCCCCCS,FooDB commercially available,2,2,3.1866000000000025,0.0,178.366,1.0,10,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77777779,0,0
FDB007622,O=C1COc2ccccc2N1,FooDB commercially available,2,1,1.0174999999999998,38.33,149.14899999999997,0.125,11,2,3,0,0,1,1,0,1,0,6,0,0,0,0,0,1,2,0.0,0,0
FDB012897,O=C(O)c1cc2cc(F)ccc2[nH]1,FooDB commercially available,1,2,2.0052,53.09,179.15,0.0,13,2,4,1,0,0,1,1,2,0,9,0,0,0,1,0,1,2,0.071428575,0,0
FDB020070,CCC=S,FooDB commercially available,1,0,1.3961,0.0,74.148,0.6666666666666666,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0
FDB028314,CN(CCCC(=O)c1cccnc1)N=O,FooDB commercially available,4,0,1.6577,62.63,207.233,0.4,15,1,5,6,0,0,0,1,1,0,6,0,0,0,0,0,3,2,0.40000001,0,0
