ID,SMILES,DATASET,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,ACID_ATOMS,AROM_ATOMS,BASIC_ATOMS,BROMINE,CHLORINE,FLUORINE,IODINE,NITROGEN,OXYGEN,FRACROTBOND,CHIRALCENTERS,FORMALCHARGE
UNPD_subset_A_1,Cc1cc2c(c(OC3OC(CO)C(O)C(O)C3O)c1O)C(=O)c1c(O)cc(O)cc1C2=O,UNPD_A,11,7,-0.9340800000000008,194.21,448.3800000000002,0.3333333333333333,32,4,11,3,1,1,2,0,2,0,12,0,0,0,0,0,0,11,0.085714288,5,0
UNPD_subset_A_2,NCCCCNCCCCNCCCCN(CCCCN)CCCCNCCCCN,UNPD_A,7,6,1.6145000000000047,117.39,443.7690000000004,1.0,31,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.89999998,0,0
UNPD_subset_A_3,CN=C1N(C)C(=O)C(=Cc2c[nH]c3ccccc23)N1C,UNPD_A,2,1,1.8984,51.7,268.32000000000005,0.2,20,3,5,1,0,1,1,1,2,0,9,0,0,0,0,0,4,1,0.045454547,0,0
UNPD_subset_A_4,CC=C(C)C(=O)OC1CCC(C)C2(C)CC(=O)CC12,UNPD_A,3,0,3.279700000000002,43.370000000000005,264.3649999999999,0.75,19,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15000001,4,0
UNPD_subset_A_5,Cc1ccccc1,UNPD_A,0,0,1.99502,0.0,92.141,0.1428571428571428,7,1,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0.0,0,0
UNPD_subset_A_6,CC=C(C)C(=O)OC1CC=C2CC(=O)C(C(C)(C)O)=CC2(C)C1C,UNPD_A,4,1,3.5070000000000023,63.60000000000001,332.44,0.6,24,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.16,3,0
UNPD_subset_A_7,COc1cc(O)c2c(=O)cc(-c3cccc(O)c3OC)oc2c1OC,UNPD_A,7,2,2.897000000000001,98.36,344.31900000000013,0.1666666666666666,25,3,7,4,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.14814815,0,0
UNPD_subset_A_8,COC1=CC(=O)c2cc(C)c(C3=CC(=O)c4c(O)cc(C)cc4C3=O)c(O)c2C1=O,UNPD_A,7,2,3.0865400000000016,117.97000000000004,404.3740000000002,0.1304347826086956,30,4,7,2,2,0,2,0,2,0,12,0,0,0,0,0,0,7,0.060606062,0,0
UNPD_subset_A_9,CC1=C2CC(=O)C(C)(CC3OC(O)(C4(C)OC4C)C4(C)C(=O)OC(=C1)C34)O2,UNPD_A,7,1,1.7402,94.59,376.40500000000014,0.7,27,5,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0.032258064,7,0
UNPD_subset_A_10,CC(O)C1(O)CCC2(O)C3(O)CC=C4CC(O)CCC4(C)C3CC(OC(=O)c3ccccc3)C12C,UNPD_A,7,5,2.4873000000000003,127.45000000000002,486.6050000000003,0.6785714285714286,35,5,7,3,4,0,1,0,1,0,6,0,0,0,0,0,0,7,0.1025641,9,0
UNPD_subset_A_11,COC1CC(OC2C(C)OC(OC3C(C)OC(OC4C(C)OC(OC5C(O)CC(OC6CCC7(C)C(=CCC8(O)C7CC(OC(=O)C=C(C)C(C)C)C7(C)C(O)(C(C)=O)CCC87O)C6)OC5C)CC4OC)CC3OC)CC2OC)OC(C)C1O,UNPD_A,22,5,5.005400000000013,273.73999999999995,1197.4599999999996,0.9032258064516128,84,9,22,18,4,5,0,0,0,0,0,0,0,0,0,0,0,22,0.20652173,28,0
UNPD_subset_A_12,COc1ccc2c(c1C=CC(C)=O)OC(=O)CC2,UNPD_A,4,0,2.149,52.6,246.26199999999997,0.2857142857142857,18,2,4,3,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.15789473,0,0
UNPD_subset_A_13,CC1C(=O)OC2C1OC1(C)C(=O)C3(C)CCC45CC67OC(=O)CC6OC(C)(C)C7CC(O)C4C(=O)C(O)(O5)C3C21,UNPD_A,11,2,0.5975000000000006,154.89,560.5960000000003,0.8620689655172413,40,8,11,0,2,6,0,0,0,0,0,0,0,0,0,0,0,11,0.0,14,0
UNPD_subset_A_14,O=C1C=C2CCC3CC2(O1)C1CCCN31,UNPD_A,3,0,1.2389,29.54,205.257,0.75,15,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0.0,3,0
UNPD_subset_A_15,CC12C(O)CC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,UNPD_A,5,3,3.212700000000002,90.9,402.5310000000002,0.7916666666666666,29,5,5,1,4,0,0,1,1,0,0,0,0,0,0,0,0,5,0.030303031,9,0
UNPD_subset_A_16,COc1cc(O)ccc1C=CC(=O)OC1CC2CCC1(C)C2(C)C,UNPD_A,4,1,4.172000000000003,55.760000000000005,330.4240000000001,0.55,24,3,4,4,2,0,1,0,1,0,6,0,0,0,0,0,0,4,0.1923077,3,0
UNPD_subset_A_17,CC1CC(=O)OC12CCC1(C)C2=CC(=O)C2C3(C)CCC(=O)C(C)(C)C3CCC21C,UNPD_A,4,0,5.045300000000005,60.440000000000005,412.57000000000033,0.8076923076923077,30,5,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,7,0
UNPD_subset_A_18,CC(C)=C1C=C(C2CCC3(C)C2CCC2C4=C(CCC23C)C(C)(C)C2CCC4O2)CC1=O,UNPD_A,2,0,7.348600000000008,26.3,434.6640000000002,0.7666666666666667,32,6,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0.027027028,7,0
UNPD_subset_A_19,CC(=O)OC1CC(C)=CC2OC(=O)C3(C)OC23C(O)C2C3(C)OC3CC(OC(C)=O)C2(C)C1OC(C)=O,UNPD_A,11,1,1.1292000000000004,150.48999999999998,522.5470000000004,0.7692307692307693,37,5,11,3,2,3,0,0,0,0,0,0,0,0,0,0,0,11,0.14634146,11,0
UNPD_subset_A_20,CC(=O)OC1C(C)=CC(C)(C)C1(O)C(=O)C=C(C)C,UNPD_A,4,1,2.1706000000000003,63.6,266.337,0.6,19,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.21052632,2,0
UNPD_subset_A_21,C=C1CC23CC4(CC2C1(C)C)OCOC4=CC3=O,UNPD_A,3,0,2.5786000000000007,35.53,246.30599999999995,0.6666666666666666,18,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,0
UNPD_subset_A_22,COc1cc(O)c2c(c1)C(=O)c1c-2ccc(O)c1O,UNPD_A,5,3,2.0234000000000005,86.99000000000001,258.229,0.0714285714285714,19,3,5,1,1,0,2,0,2,0,12,0,0,0,0,0,0,5,0.047619049,0,0
UNPD_subset_A_23,CC1CCCC2(CCCCCO2)O1,UNPD_A,2,0,2.862300000000001,18.46,184.279,1.0,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0
UNPD_subset_A_24,CC1CC2CCC1SC2(C)C,UNPD_A,1,0,3.316600000000002,0.0,170.321,1.0,11,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0
UNPD_subset_A_25,CC1CCC2OC(C)(C)C(=O)CCC2(C)C12CC(O)C(C1(C)CCC3OC(C)(C)C(=O)CCC31C)O2,UNPD_A,6,1,5.171000000000006,82.06000000000002,504.7080000000004,0.9333333333333332,36,5,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,6,0.025,9,0
UNPD_subset_A_26,COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)c(-c4cc(-c5cc(=O)c6c(OC(C)=O)cc(OC(C)=O)cc6o5)ccc4OC(C)=O)c3o2)cc1,UNPD_A,15,0,6.535500000000006,201.15,762.6760000000003,0.1463414634146341,56,6,15,9,0,0,4,2,6,0,24,0,0,0,0,0,0,15,0.22950819,0,0
UNPD_subset_A_27,CC(O)c1cncc2c1CC1c3[nH]c4ccccc4c3CCN1C2=O,UNPD_A,3,2,2.911900000000001,69.22,333.39100000000013,0.3,25,5,5,1,0,2,1,2,3,0,15,0,0,0,0,0,3,2,0.034482758,2,0
UNPD_subset_A_28,COc1cc(C2CC(=O)c3ccc(O)c(O)c3O2)cc(OC)c1O,UNPD_A,7,3,2.527100000000002,105.45000000000002,332.3080000000001,0.2352941176470588,24,3,7,3,0,1,2,0,2,0,12,0,0,0,0,0,0,7,0.11538462,1,0
UNPD_subset_A_29,Cc1cc(Oc2cc(C)c(O)[nH]2)[nH]c1O,UNPD_A,3,4,2.1631399999999994,81.27,208.217,0.2,15,2,5,2,0,0,0,2,2,0,10,0,0,0,0,0,2,3,0.125,0,0
UNPD_subset_A_30,COC1=CC2(C=C(OC)C1=O)CC(C)C(C)C(OC(C)=O)c1cc(OC)c(OC)c(OC)c12,UNPD_A,8,0,3.8736000000000033,89.52000000000001,460.5230000000003,0.52,33,3,8,6,2,0,1,0,1,0,6,0,0,0,0,0,0,8,0.2,3,0
UNPD_subset_A_31,C=CC1C=CC2C3CC(C)CCC3C3Oc4ccc(cc4)Cc4c(O)[nH]c(O)c4C(=O)C1C23,UNPD_A,4,3,5.247000000000006,82.55000000000001,445.55900000000014,0.4642857142857143,33,7,5,1,3,2,1,1,2,0,11,0,0,0,0,0,1,4,0.02631579,8,0
UNPD_subset_A_32,C=C1C(O)CC(C(C)C(OC(C)=O)C(C=C(C)C)OC(C)=O)C(O)C2C(C)=CCC12,UNPD_A,6,2,3.3324000000000025,93.06000000000002,420.54600000000016,0.6666666666666666,30,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.25806451,8,0
UNPD_subset_A_33,CC1CC2OC(=O)C3CCC4OC5OC=CC5=CCC1(C)C4C23C,UNPD_A,4,0,3.575700000000002,44.760000000000005,330.4240000000001,0.75,24,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0.0,8,0
UNPD_subset_A_34,COc1cc(OC)c2c(O)c3c(=O)oc(C)cc3c(O)c2c1,UNPD_A,6,2,2.683020000000001,89.13000000000001,302.28200000000004,0.1875,22,3,6,2,0,0,2,1,3,0,10,0,0,0,0,0,0,6,0.083333336,0,0
UNPD_subset_A_35,Cc1[nH]c2ccccc2c(=O)c1C,UNPD_A,1,1,2.14494,32.86,173.21499999999995,0.1818181818181818,13,2,2,0,0,0,1,1,2,0,6,0,0,0,0,0,1,1,0.0,0,0
UNPD_subset_A_36,COc1cc(OC(C)=O)c2c(=O)c3ccccc3n(C)c2c1,UNPD_A,5,0,2.6256000000000004,57.53,297.31000000000006,0.1764705882352941,22,3,5,2,0,0,2,1,3,0,12,0,0,0,0,0,1,4,0.125,0,0
UNPD_subset_A_37,COc1cc2ccnc(C(OC)c3ccc(O)cc3)c2cc1O,UNPD_A,5,2,3.3904000000000027,71.81,311.33700000000005,0.1666666666666666,23,3,5,4,0,0,2,1,3,0,16,0,0,0,0,0,1,4,0.16,1,0
UNPD_subset_A_38,CC12CC(O)C(O)CC1C(=O)C=C1C2CCC2(C)C(O)CCC12O,UNPD_A,5,4,0.9356999999999998,97.99,336.42800000000005,0.8421052631578947,24,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,8,0
UNPD_subset_A_39,C=C1C(=O)OC2C=C(C)CC(OC(C)=O)C=C(C)CC(OC(C)=O)C12,UNPD_A,6,0,2.634000000000001,78.9,348.3950000000001,0.5263157894736842,25,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.15384616,4,0
UNPD_subset_A_40,CC1C2C(CC3C4CC=C5CC(O)CCC5(C)C4CC(O)C32C)OC12CCC(C(=O)O)CN2,UNPD_A,5,4,3.322400000000001,99.02,459.6270000000003,0.8888888888888888,33,6,6,1,4,2,0,0,0,0,0,0,0,0,0,0,1,5,0.02631579,12,0
UNPD_subset_A_41,CC1OC(=O)C23CCC4C(CC=C5CC(=O)CCC54C)C2CCC13,UNPD_A,3,0,4.059900000000003,43.370000000000005,328.45200000000006,0.8095238095238095,24,5,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,7,0
UNPD_subset_A_42,CC1CCC2(OC1)OC1CC3C4=CCC5CC(=O)C(=O)CC5(C)C4CC(O)C3(C)C1C2C,UNPD_A,5,1,4.071900000000004,72.83,442.5960000000002,0.8518518518518519,32,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0.0,11,0
UNPD_subset_A_43,COC(C)c1ccc(O)cc1,UNPD_A,2,1,2.0996,29.46,152.19299999999998,0.3333333333333333,11,1,2,2,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.18181819,1,0
UNPD_subset_A_44,C=C1C2CC3C4N5CC6(C)CC(OC(=O)c7ccccc7)C(OC(C)=O)C47C6C5CC3(C1OC(C)=O)C7(O)C2,UNPD_A,8,1,2.885200000000001,102.37,533.6210000000003,0.6451612903225806,39,10,8,4,6,3,1,0,1,0,6,0,0,0,0,0,1,7,0.15217391,12,0
UNPD_subset_A_45,CC(=O)OC1C(=O)C2(C)C3=C(C(=O)C(=O)C2C(=O)C12CC2C)C(C)(C)C=CC3,UNPD_A,6,0,2.1531,94.58,384.42800000000017,0.5909090909090909,28,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.064516127,5,0
UNPD_subset_A_46,C=C1CC(O)C2C(C)C(=O)OC2C2C(=C)C(O)CC12,UNPD_A,4,2,1.0381,66.76,264.321,0.6666666666666666,19,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,7,0
UNPD_subset_A_47,COC1OCC(O)C(O)C1O,UNPD_A,5,3,-1.9282000000000008,79.15,164.157,1.0,11,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.090909094,4,0
UNPD_subset_A_48,C=C1C(=O)OC2C=C(C)C3C(O)CC(C)(O)C3C(O)C12,UNPD_A,5,3,0.1529999999999999,86.99000000000001,280.32,0.6666666666666666,20,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,7,0
UNPD_subset_A_49,COc1cc(=O)c2c(cc3cc(C)oc4cc(O)oc2c34)c1O,UNPD_A,6,2,3.420620000000002,93.04,312.27700000000004,0.1176470588235294,23,4,6,1,0,0,2,2,4,0,0,0,0,0,0,0,0,6,0.03846154,0,0
UNPD_subset_A_50,COc1cc(C(C)=O)oc(=O)c1C,UNPD_A,4,0,1.15942,56.51,182.175,0.3333333333333333,13,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0.15384616,0,0
UNPD_subset_A_51,C=C1c2ccoc2C2OC3CC(C)C2(C)C13C,UNPD_A,2,0,3.798700000000003,22.37,230.307,0.6,17,4,2,0,2,1,0,1,1,0,5,0,0,0,0,0,0,2,0.0,5,0
UNPD_subset_A_52,COc1cc(C(=O)OC2CC3CC(OC(=O)c4ccccc4)C(C2)N3C)cc(OC)c1O,UNPD_A,8,1,3.0269000000000017,94.53000000000002,441.4800000000001,0.4166666666666667,32,4,8,6,0,2,2,0,2,0,12,0,0,0,0,0,1,7,0.22857143,4,0
UNPD_subset_A_53,CC1(C)SC2C(Cl)C(=O)N2C1C(=O)O,UNPD_A,3,1,0.7406999999999999,57.61,235.692,0.75,14,2,6,1,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0.06666667,3,0
UNPD_subset_A_54,COc1ccc(C=CC(=O)c2ccccc2O)cc1OC,UNPD_A,4,1,3.305500000000002,55.760000000000005,284.31100000000004,0.1176470588235294,21,2,4,5,0,0,2,0,2,0,12,0,0,0,0,0,0,4,0.22727273,0,0
UNPD_subset_A_55,c1ccc2c(c1)CCCN2,UNPD_A,1,1,2.0447,12.03,133.194,0.3333333333333333,10,2,1,0,0,1,1,0,1,0,6,0,0,0,0,0,1,0,0.0,0,0
UNPD_subset_A_56,C=C1C(=O)C=C2C(=O)C3OC3(C)CCC3OC3(C)CCC1(C)C2C,UNPD_A,4,0,3.152200000000001,59.2,330.4240000000001,0.7,24,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0.0,6,0
UNPD_subset_A_57,COc1ccc(O)cc1C,UNPD_A,2,1,1.70922,29.46,138.16599999999997,0.25,10,1,2,1,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.1,0,0
UNPD_subset_A_58,COc1cc(C=CC(=O)OC2CC3C(O)C(O)C(C2)N3C)cc(OC)c1OC,UNPD_A,8,2,0.8355999999999999,97.69,393.4360000000002,0.55,28,3,8,6,0,2,1,0,1,0,6,0,0,0,0,0,1,7,0.23333333,4,0
UNPD_subset_A_59,Oc1ccc(-c2ccccc2)cc1,UNPD_A,1,1,3.059200000000001,20.23,170.211,0.0,13,2,1,1,0,0,2,0,2,0,12,0,0,0,0,0,0,1,0.071428575,0,0
UNPD_subset_A_60,CC1CCC2C(C)(C)C3CC12C(O)CC3(C)O,UNPD_A,2,2,2.580600000000001,40.46,238.37099999999995,1.0,17,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,0
UNPD_subset_A_61,O=C1c2c(-c3ccc(O)cc3)ccc3ccc(O)c(c23)C2C3c4c(O)ccc5ccc(-c6ccc(O)cc6)c(c45)C(=O)C3(O)OC12O,UNPD_A,9,6,5.816800000000009,164.74999999999997,624.6010000000003,0.1052631578947368,47,9,9,2,2,1,6,0,6,0,32,0,0,0,0,0,0,9,0.036363635,4,0
UNPD_subset_A_62,CC1C(=O)CC23C(=O)C(O)OCC1(C)C2(O)CCC3C,UNPD_A,5,2,0.6666999999999992,83.83000000000001,282.336,0.8666666666666667,20,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,6,0
UNPD_subset_A_63,C=C1C(=O)OC2CC=C(C)C(OC(C)=O)CC=C(C)CC12,UNPD_A,4,0,3.0924000000000014,52.6,290.35900000000004,0.5294117647058824,21,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0.090909094,3,0
UNPD_subset_A_64,CC=Cc1cc(OC)c2oc(-c3ccc(OC)cc3O)cc2c1,UNPD_A,4,1,4.855700000000004,51.83,310.349,0.1578947368421052,23,3,4,4,0,0,2,1,3,0,15,0,0,0,0,0,0,4,0.16,0,0
UNPD_subset_A_65,CC(C)c1oc2c3c(ccc2c1O)CC(C)(O)OC3,UNPD_A,4,2,3.043000000000001,62.83000000000001,262.305,0.4666666666666667,19,3,4,1,0,1,1,1,2,0,9,0,0,0,0,0,0,4,0.047619049,1,0
UNPD_subset_A_66,CC=C(C)C(=O)OC1CC2C3CCC(OC4CC(OC)C(OC5CC(OC)C(OC6CC(O)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)C(C)O4)CC3=CCC2C2(O)CCC(C(C)=O)C12,UNPD_A,17,3,4.824200000000007,205.59,965.184,0.8823529411764706,68,8,17,14,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0.2,24,0
UNPD_subset_A_67,C=C1CCC(OO)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,UNPD_A,2,1,8.138300000000008,29.46,412.6580000000001,0.7142857142857143,30,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1875,6,0
UNPD_subset_A_68,C=C(C)C(=O)OC1CC2OC2CC(OC(C)=O)C(C)=CC2OC(=O)C(=C)C21,UNPD_A,7,0,2.0113000000000003,91.43,376.4050000000001,0.55,27,3,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0.1724138,6,0
UNPD_subset_A_69,COC1=CCC2CC3OC(OC)CC4C(C)(O)C(O)C(O)C(C2(C)C1=O)C34C,UNPD_A,7,3,1.0021999999999998,105.45000000000002,396.4800000000001,0.8571428571428571,28,4,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0.064516127,10,0
UNPD_subset_A_70,CC(=O)C1CC=C2CC(=O)CC(C)C2(C)C1,UNPD_A,2,0,2.9171000000000014,34.14,220.31199999999995,0.7142857142857143,16,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05882353,3,0
UNPD_subset_A_71,CC1OC(OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,UNPD_A,7,4,-0.2239000000000001,116.45000000000002,310.302,0.4,22,2,7,3,0,1,1,0,1,0,6,0,0,0,0,0,0,7,0.17391305,5,0
UNPD_subset_A_72,CC(C)C1CCC2C1(C)CCC1(C)C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3,UNPD_A,1,1,8.16890000000001,20.23,426.7290000000002,0.9333333333333332,31,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028571429,8,0
UNPD_subset_A_73,C=CC1(C)CCC2C(=C)CCC(C)C2(C)O1,UNPD_A,1,0,4.102500000000004,9.23,220.356,0.7333333333333333,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05882353,4,0
UNPD_subset_A_74,CC1CC2C(=CCC3CC(O)CC4CC(=O)C(=CC32)C(=O)O4)C1=O,UNPD_A,5,1,1.7396999999999998,80.66999999999999,330.3800000000001,0.631578947368421,24,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0.0,6,0
UNPD_subset_A_75,CSc1cc2nccc3c4ccccc4n(c1=O)c23,UNPD_A,4,0,3.1606000000000023,34.370000000000005,266.325,0.0666666666666666,19,4,4,1,0,0,1,3,4,0,13,0,0,0,0,0,2,1,0.045454547,0,0
UNPD_subset_A_76,CC1CCC2(C)CCC3(C)C4C(O)CC5(C)C(C)CCCC5C4(C)CCC3(C)C2C1C,UNPD_A,1,1,8.10470000000001,20.23,428.7450000000004,1.0,31,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,0
UNPD_subset_A_77,C=CC(C)(C)C12C=C(OC)C(=O)N3C(=Cc4c[nH]cn4)C(=O)NC31N(OC)c1ccccc12,UNPD_A,6,2,2.4383,99.79,447.4950000000002,0.2916666666666667,33,5,9,5,0,3,1,1,2,0,11,0,0,0,0,0,5,4,0.13513513,2,0
UNPD_subset_A_78,CSC=CC(=O)OC1CC(C)C2(C)Cc3c(C)coc3C(O)C2C1,UNPD_A,5,1,4.018420000000003,59.67,350.4800000000001,0.631578947368421,24,3,5,3,2,0,0,1,1,0,5,0,0,0,0,0,0,4,0.15384616,5,0
UNPD_subset_A_79,COc1c2c(c3ccoc3c1OC)OC(c1ccccc1)C(OC)C2OC,UNPD_A,6,0,4.286200000000004,59.290000000000006,370.40100000000007,0.3333333333333333,27,4,6,5,0,1,2,1,3,0,15,0,0,0,0,0,0,6,0.16666667,3,0
UNPD_subset_A_80,COC1OC(C(O)C(C)(C)O)CC1C1CC=C2C3C(O)CC4C(C)(C)C(=O)C=CC4(C)C3CCC21C,UNPD_A,6,3,4.026800000000003,96.22,502.6920000000004,0.8333333333333334,36,5,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0.1,11,0
UNPD_subset_A_81,CC1C23CCCN4CCC5(c6ccccc6NC15CC2)C43,UNPD_A,2,1,3.386700000000002,15.27,280.4150000000001,0.6842105263157895,21,6,2,0,2,3,1,0,1,0,6,0,0,0,0,0,2,0,0.0,5,0
UNPD_subset_A_82,CC(C)(O)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C12,UNPD_A,3,2,6.492500000000008,74.6,472.7100000000003,0.9333333333333332,34,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.052631579,9,0
UNPD_subset_A_83,CC1=CCC(C(C)(O)C=CC(O)C(C)(C)O)CC1,UNPD_A,3,3,2.1718,60.69,254.37,0.7333333333333333,18,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.22222222,3,0
UNPD_subset_A_84,C=C1C(=O)OC2C1C(O)C(OC(=O)C=C(C)C)C(C)=C1CC3OC3(C)C12O,UNPD_A,7,2,0.9455,105.59000000000002,376.40500000000014,0.6,27,4,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0.1,7,0
UNPD_subset_A_85,C=C(C)C1CC=C(C)CCC=C(C)CC(O)C=C(C)C(O)C1,UNPD_A,2,2,4.703500000000005,40.46,304.47400000000005,0.6,22,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454547,3,0
UNPD_subset_A_86,CN1CCc2ccccc2C1,UNPD_A,1,0,1.6745,3.24,147.22099999999995,0.4,11,2,1,0,0,1,1,0,1,0,6,0,0,0,0,0,1,0,0.0,0,0
UNPD_subset_A_87,CC(C)=CC=CC(C)(O)C1CC=C(C)C23CCC(C)C2C13,UNPD_A,1,1,4.8883000000000045,20.23,286.45899999999995,0.7,21,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13043478,6,0
UNPD_subset_A_88,CC(C)(O)C1=CC(=O)C(C)(O)CC1,UNPD_A,3,2,0.7975999999999999,57.53,184.235,0.7,13,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07692308,1,0
UNPD_subset_A_89,COc1cc2c(cc1OC)-c1c(O)c(OC)cc3c1C(C2)NCC3O,UNPD_A,6,3,2.3188,80.18,343.3790000000001,0.3684210526315789,25,4,6,3,1,1,2,0,2,0,12,0,0,0,0,0,1,5,0.10714286,2,0
UNPD_subset_A_90,CC(=O)c1c(C)cc(O)c2c(O)c3c(O)cccc3c(-c3c4c(c(O)c5c(O)cccc35)C(=O)CC(C)(O)C4C(C)=O)c12,UNPD_A,9,6,5.862220000000009,172.59,580.5890000000003,0.2058823529411764,43,6,9,3,1,0,5,0,5,0,24,0,0,0,0,0,0,9,0.0625,2,0
UNPD_subset_A_91,CC1CC(O)C(O)CC1O,UNPD_A,3,3,-0.5009999999999999,60.69,146.186,1.0,10,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,0
UNPD_subset_A_92,C=CC#Cc1ccc(C#CC#CC)s1,UNPD_A,1,0,2.660400000000001,0.0,196.274,0.0769230769230769,14,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0.2857143,0,0
UNPD_subset_A_93,C=C1CCCC2(C)CCC(C(C)C)C(OC(C)=O)C12,UNPD_A,2,0,4.346700000000004,26.3,264.409,0.8235294117647058,19,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15000001,4,0
UNPD_subset_A_94,COc1ccc2c(c1)c(=O)c(OC)c(-c1ccccc1)n2C,UNPD_A,4,0,3.222700000000001,40.46,295.338,0.1666666666666666,22,3,4,3,0,0,2,1,3,0,12,0,0,0,0,0,1,3,0.125,0,0
UNPD_subset_A_95,C=C1CCC(C(C)C)C2=CC(C)C(=O)CC23C(C)CCC13,UNPD_A,1,0,5.176400000000005,17.07,286.45900000000006,0.75,21,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043478262,5,0
UNPD_subset_A_96,C=C1C=C(C)C(O)C(C)C=CC(O)C=CC(C)C(=O)CC(O)C(C)C=CC=CC=CC(=O)Nc2cc(O)c3c(c(O)c(C)cc3c2O)C1=O,UNPD_A,9,7,5.633520000000008,184.62,671.7870000000001,0.3076923076923077,49,4,10,0,0,2,2,0,2,0,10,0,0,0,0,0,1,9,0.0,6,0
UNPD_subset_A_97,O=S(=O)(c1ccccc1)c1ccccc1,UNPD_A,2,0,2.519400000000001,34.14,218.277,0.0,15,2,3,2,0,0,2,0,2,0,12,0,0,0,0,0,0,2,0.125,0,0
UNPD_subset_A_98,Cc1cc(C)c2coc(O)c2c1O,UNPD_A,3,2,2.460840000000002,53.60000000000001,178.18699999999998,0.2,13,2,3,0,0,0,1,1,2,0,9,0,0,0,0,0,0,3,0.0,0,0
